Response_ID,User_ID,Date_Response,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response
873,10031,2015-02-11,False,False,False,False,False,False
28,6642,2015-02-07,False,False,False,False,False,False
1442,10882,2015-01-12,False,False,False,False,False,False
412,5636,2015-03-30,False,False,False,False,False,True
1810,8692,2015-03-12,False,False,False,False,False,False
1717,8091,2015-01-20,False,False,False,False,False,False
1334,8080,2015-03-25,False,False,False,False,False,False
591,8370,2015-01-20,False,False,False,False,False,False
2140,4550,2015-03-24,False,False,False,False,False,False
1680,3381,2015-02-13,False,False,False,False,False,False
93,10556,2015-01-07,True,False,False,False,False,False
1452,9467,2015-02-06,False,False,False,False,False,False
279,2891,2015-02-26,False,False,False,False,False,False
899,5011,2015-01-03,False,False,False,False,False,False
1193,8140,2015-02-07,False,False,False,False,False,False
390,11039,2015-03-01,False,False,False,False,False,False
1738,78,2015-01-18,False,False,False,False,False,False
1112,5517,2015-01-22,False,False,False,False,False,False
2220,5290,2015-01-10,False,False,False,False,False,False
238,4128,2015-01-06,False,False,False,False,False,False
1581,8534,2015-03-25,False,False,False,True,False,False
1953,9592,2015-02-13,False,False,False,False,False,False
1775,8957,2015-01-10,False,False,False,False,False,False
1171,9308,2015-03-05,False,False,False,False,False,False
1050,544,2015-01-20,False,False,False,False,False,False
373,5989,2015-02-22,False,False,False,False,False,False
1055,635,2015-02-04,False,False,False,False,False,False
1400,6673,2015-03-03,False,False,False,False,False,False
186,1710,2015-02-14,False,False,False,False,False,False
2077,523,2015-03-16,False,False,False,False,False,False
1946,8977,2015-03-22,False,False,False,False,False,False
2054,9736,2015-02-17,False,False,False,False,False,False
429,1544,2015-01-21,False,False,False,False,False,False
1918,6575,2015-01-09,False,False,False,False,False,False
2137,6147,2015-03-24,False,False,False,False,False,False
1777,6354,2015-01-10,False,False,False,False,False,True
694,4769,2015-02-12,False,False,False,True,False,False
458,7540,2015-01-04,False,False,False,False,False,False
1673,5247,2015-01-20,False,False,False,False,False,False
1168,5987,2015-02-21,False,False,False,False,False,False
1705,9960,2015-02-19,False,False,False,False,False,False
1480,10972,2015-03-24,False,False,False,True,True,False
1782,1399,2015-01-17,True,False,False,False,False,False
1340,2698,2015-03-24,False,False,False,False,False,False
433,6340,2015-03-11,False,False,False,False,False,False
1806,4107,2015-02-19,False,False,False,False,False,False
139,10906,2015-01-31,False,False,False,False,False,False
1688,2557,2015-03-19,False,False,True,False,False,False
1471,8786,2015-01-23,False,False,False,False,False,False
1337,7187,2015-03-04,False,False,False,False,False,False
1694,6119,2015-02-05,False,False,False,False,False,False
1528,2980,2015-03-20,False,False,False,False,False,False
41,3850,2015-03-25,False,False,False,False,False,False
1549,1077,2015-01-29,False,False,False,False,False,False
690,9733,2015-01-23,False,False,True,False,False,False
515,8462,2015-01-13,False,False,True,False,False,False
1517,4764,2015-03-22,False,False,False,False,False,True
1375,2223,2015-01-20,False,False,False,False,False,False
1242,7788,2015-03-11,False,False,False,False,False,False
1381,5827,2015-01-17,False,False,False,False,False,False
2051,2958,2015-03-18,False,False,False,False,False,False
1603,4954,2015-01-12,False,False,False,False,False,False
1671,3139,2015-02-10,False,False,False,True,False,False
1498,9952,2015-02-23,False,False,False,False,False,False
1062,8180,2015-02-03,False,False,False,False,False,False
1212,3276,2015-02-11,False,False,False,False,False,False
2115,4994,2015-03-06,False,False,False,False,True,False
1051,3598,2015-01-28,False,False,False,False,False,False
702,945,2015-03-06,False,False,False,False,False,False
871,5048,2015-02-19,False,False,False,False,False,False
422,6214,2015-03-24,False,False,False,False,False,False
854,6230,2015-01-04,False,False,False,False,False,False
968,2968,2015-03-26,False,False,True,False,False,True
1029,8800,2015-03-08,False,False,True,False,False,True
1053,1907,2015-02-26,False,False,False,False,False,True
2193,10478,2015-03-29,False,False,False,False,False,True
2068,4188,2015-01-09,False,False,False,False,False,True
2089,8720,2015-03-09,False,False,False,True,False,False
1228,2225,2015-03-18,True,False,True,False,False,True
410,4790,2015-01-25,False,False,False,False,False,False
160,1131,2015-02-17,False,False,False,False,False,False
307,202,2015-01-19,False,False,False,False,False,False
698,9589,2015-03-30,False,False,False,False,False,False
1307,3900,2015-02-07,False,False,False,False,False,False
516,9958,2015-01-30,False,False,False,False,False,False
1424,8955,2015-02-28,False,False,True,False,False,False
138,10033,2015-03-10,False,False,False,False,False,False
2102,5751,2015-03-30,False,False,False,False,False,False
1724,3308,2015-01-05,False,False,False,False,False,False
142,7297,2015-02-19,False,False,False,False,False,False
218,8008,2015-01-09,False,False,False,False,False,False
682,1232,2015-01-06,False,False,False,False,False,False
778,2345,2015-01-11,False,False,False,False,False,False
1429,1628,2015-02-20,False,False,False,False,False,False
57,5081,2015-01-17,False,False,False,False,False,False
2129,839,2015-03-19,False,False,False,False,False,False
585,3706,2015-02-03,False,False,True,False,False,True
105,5154,2015-03-19,False,False,False,False,False,False
563,8584,2015-01-11,False,False,False,False,False,False
1241,6583,2015-01-27,True,False,False,False,False,False
1754,3433,2015-03-07,True,False,False,False,False,False
2190,10486,2015-01-08,False,False,False,False,False,False
1494,8687,2015-03-09,False,False,False,False,False,False
1670,7842,2015-01-08,False,False,False,False,False,False
2061,3749,2015-01-24,False,False,False,False,False,False
913,1331,2015-01-20,False,False,False,False,False,False
558,5995,2015-01-18,False,False,False,False,False,True
1070,8985,2015-02-14,False,False,False,False,False,False
1139,2798,2015-01-01,True,False,False,True,True,True
192,7108,2015-03-24,False,False,False,False,False,False
656,2781,2015-01-17,True,False,False,False,True,True
519,3623,2015-01-17,False,False,False,False,False,False
1984,194,2015-03-22,False,False,False,False,False,False
1413,10833,2015-03-06,False,False,False,True,False,False
1933,2315,2015-02-01,False,False,False,False,False,False
1167,6336,2015-02-24,False,False,False,False,False,False
256,10738,2015-01-26,False,False,False,False,False,False
1121,8286,2015-01-15,False,False,False,True,False,False
1954,2166,2015-01-07,False,False,False,False,False,False
2196,10691,2015-01-17,False,False,False,False,False,False
998,9739,2015-03-17,False,False,False,False,False,False
1,1829,2015-02-16,False,False,False,True,False,True
1446,6260,2015-01-11,False,False,False,False,True,True
1602,10448,2015-03-16,False,False,True,False,False,False
1818,1343,2015-02-11,False,False,False,False,False,False
2084,4749,2015-03-22,False,False,False,False,False,False
483,531,2015-03-21,False,False,False,False,False,True
1027,6905,2015-02-09,False,False,False,False,False,False
1015,1045,2015-01-14,False,False,False,False,False,False
882,4012,2015-03-27,False,False,False,False,False,True
1980,5529,2015-03-30,True,False,False,False,False,False
1812,4001,2015-01-17,True,False,False,False,False,False
684,10420,2015-03-31,False,False,False,False,False,False
268,7723,2015-03-07,False,False,False,False,False,False
588,2963,2015-01-30,False,False,False,False,False,False
1852,10634,2015-01-28,False,False,False,False,False,False
610,5180,2015-03-19,False,False,False,False,False,False
1800,6866,2015-01-19,False,False,False,False,False,False
544,1328,2015-03-01,False,False,False,False,False,False
60,1139,2015-01-13,True,False,True,False,True,True
926,4961,2015-01-14,False,False,False,False,False,False
584,5177,2015-03-15,False,False,False,False,False,False
1300,2075,2015-03-16,False,False,False,False,False,False
270,3428,2015-03-27,False,False,False,False,False,False
2183,4500,2015-01-29,False,False,False,False,False,False
941,7369,2015-02-22,False,False,False,False,False,False
838,4381,2015-02-22,False,False,False,False,False,False
863,9964,2015-03-24,False,False,False,False,False,False
358,1630,2015-01-05,False,False,False,False,False,False
316,5012,2015-02-02,False,False,False,False,False,False
505,6918,2015-02-13,False,False,False,False,False,False
1998,7822,2015-02-20,False,False,False,False,False,False
2034,10156,2015-02-07,False,False,False,False,False,False
1876,3033,2015-01-17,False,False,False,False,False,False
2064,4119,2015-01-13,False,False,False,False,False,False
1265,11110,2015-03-31,False,False,False,False,False,False
738,332,2015-01-18,False,False,False,True,False,False
2060,737,2015-01-08,True,False,False,True,True,False
1830,10319,2015-03-07,False,False,False,True,False,False
485,2683,2015-01-01,False,False,False,False,False,False
831,3445,2015-03-03,False,False,False,False,False,True
1805,10913,2015-01-07,False,False,True,False,False,True
877,4427,2015-02-23,False,False,True,False,True,True
277,8717,2015-01-08,False,False,False,False,False,False
1095,2066,2015-01-05,False,False,False,False,False,False
351,3340,2015-01-22,False,False,False,False,False,True
2014,8685,2015-01-20,False,False,False,False,False,True
1208,4149,2015-01-29,False,False,False,False,False,False
939,8726,2015-01-31,False,False,False,False,False,False
1926,2295,2015-03-22,False,False,False,False,False,False
1159,3283,2015-02-10,False,False,False,False,False,False
590,1915,2015-03-29,False,False,False,False,False,False
1417,800,2015-03-25,False,False,False,False,False,False
1531,9166,2015-01-10,False,False,False,False,False,False
564,5147,2015-01-30,False,False,False,False,False,False
736,13,2015-02-24,False,False,False,False,False,False
1291,8557,2015-02-23,False,False,False,False,False,False
7,8724,2015-02-11,False,False,False,False,False,False
1969,9381,2015-02-17,False,False,False,False,False,False
735,9384,2015-03-08,False,False,False,False,False,False
1514,3560,2015-02-03,False,False,False,False,True,False
1825,241,2015-03-19,False,False,False,False,True,False
1786,7521,2015-01-27,False,False,False,False,True,False
1586,9799,2015-01-11,False,False,False,False,False,False
334,5123,2015-02-25,False,False,False,False,False,False
1857,448,2015-01-14,False,False,False,False,False,False
65,4837,2015-02-05,False,False,False,False,False,False
364,9365,2015-02-08,False,False,False,False,False,False
2199,8932,2015-03-11,False,False,False,False,False,False
1016,7055,2015-03-10,False,False,False,False,False,False
1467,3537,2015-02-07,False,False,False,False,False,False
387,9081,2015-03-20,False,False,False,False,False,False
895,4988,2015-03-22,False,False,False,False,False,False
158,1050,2015-01-15,False,False,False,False,False,False
190,5610,2015-01-13,False,False,False,False,False,False
951,3526,2015-02-18,False,False,False,False,False,False
204,5136,2015-01-05,False,False,False,True,True,False
1937,1411,2015-01-30,False,False,False,False,False,False
1849,701,2015-03-04,False,False,True,False,False,False
1122,6203,2015-01-22,False,False,False,False,False,False
1292,7192,2015-01-28,False,False,False,False,False,False
1583,5181,2015-02-05,False,False,False,False,False,False
129,9220,2015-02-21,False,False,False,False,False,True
1862,7734,2015-01-17,True,False,False,False,True,True
296,10446,2015-02-09,True,False,False,True,True,True
1595,5524,2015-02-04,False,False,False,False,False,True
152,3830,2015-03-26,False,False,False,False,False,False
149,5186,2015-02-21,False,False,False,True,False,False
2216,8514,2015-03-03,False,False,False,False,False,False
634,7165,2015-01-05,False,False,False,False,False,False
1371,10236,2015-02-08,False,False,False,False,False,False
300,2392,2015-02-15,False,False,False,False,False,False
1460,1920,2015-02-19,False,False,False,False,False,False
936,3673,2015-01-13,False,False,False,False,False,False
2126,1453,2015-01-18,False,False,False,False,False,False
1915,4518,2015-02-05,False,False,False,False,False,False
206,8969,2015-03-18,False,False,False,False,False,False
865,387,2015-02-07,False,False,False,False,False,False
309,1079,2015-01-21,False,False,False,True,False,False
646,164,2015-02-05,False,False,False,False,False,False
1508,3434,2015-03-02,False,False,False,False,False,False
1614,5721,2015-01-31,False,False,False,False,True,False
532,8418,2015-02-13,False,False,False,False,False,False
1872,5300,2015-02-05,False,False,False,False,False,False
1654,10424,2015-02-23,False,False,False,False,False,False
1732,11171,2015-03-14,False,False,False,False,False,False
157,1600,2015-03-07,False,False,False,False,False,False
1019,7851,2015-02-06,False,False,False,False,False,False
1317,10701,2015-03-22,True,False,False,False,True,False
1052,891,2015-03-10,False,False,False,False,False,False
765,6912,2015-03-28,False,False,False,False,False,False
2110,5967,2015-01-22,False,False,False,False,False,False
1211,2109,2015-01-30,False,False,False,False,True,True
578,6292,2015-02-22,False,False,False,False,True,True
1561,8537,2015-01-01,True,False,False,False,False,True
299,9576,2015-03-21,False,False,False,False,False,False
2136,5935,2015-01-25,False,False,False,False,False,False
1091,10264,2015-01-30,False,False,True,False,False,True
1836,234,2015-03-13,False,False,True,False,False,True
996,3202,2015-02-03,False,False,False,True,True,False
1412,1103,2015-03-22,False,False,True,False,True,True
643,610,2015-03-26,False,False,False,False,False,False
1543,4480,2015-02-03,False,False,False,False,False,False
668,10660,2015-03-13,False,False,False,True,False,False
85,9353,2015-01-30,False,False,False,True,False,False
1641,4120,2015-02-09,False,False,False,False,False,False
62,2836,2015-02-09,False,False,False,False,False,False
912,9579,2015-03-13,False,False,False,False,False,False
818,5841,2015-03-12,False,False,False,False,False,False
1677,3174,2015-01-28,True,True,False,True,True,True
2149,5536,2015-02-22,True,True,False,True,True,True
797,2061,2015-03-17,False,False,False,True,False,False
2191,8477,2015-01-13,False,False,False,False,False,False
1206,640,2015-03-14,False,False,False,False,False,False
887,3828,2015-03-12,False,False,False,False,False,False
211,4093,2015-03-19,False,False,False,False,False,False
697,8624,2015-01-04,False,False,False,False,False,False
235,2802,2015-01-11,False,False,False,False,False,False
1409,368,2015-02-22,False,False,False,False,False,False
624,3599,2015-01-07,False,False,False,False,False,False
1017,3389,2015-03-21,False,False,False,False,False,False
727,10710,2015-03-26,False,False,False,False,False,False
1454,7118,2015-01-12,False,False,True,False,False,True
81,4937,2015-03-05,False,False,False,False,False,False
1351,1127,2015-03-11,False,False,False,False,True,False
1698,833,2015-02-19,False,False,False,False,False,False
1644,3565,2015-02-07,False,False,False,False,False,False
1209,6086,2015-01-26,True,False,False,False,False,False
770,1763,2015-02-05,True,False,True,False,True,True
1519,4697,2015-03-26,False,False,False,False,False,False
339,182,2015-01-12,False,False,False,False,False,False
32,1165,2015-02-16,False,False,False,False,False,False
1706,5386,2015-03-07,True,False,False,True,True,True
827,6024,2015-01-02,True,False,False,True,True,True
2125,2678,2015-03-16,False,False,False,False,False,False
2113,5790,2015-03-19,False,False,False,False,False,False
18,236,2015-02-13,False,False,False,False,False,False
1892,6001,2015-02-28,False,False,False,False,False,False
2184,6250,2015-01-31,False,False,False,False,False,True
816,1168,2015-01-05,False,False,False,False,False,False
2018,10749,2015-03-11,False,False,False,False,False,False
1503,2926,2015-01-09,False,True,False,True,False,False
1403,716,2015-01-16,False,False,False,False,False,False
1202,6544,2015-02-19,False,False,False,False,False,False
1840,4298,2015-03-01,False,False,False,False,False,False
576,5823,2015-02-28,False,False,False,False,False,False
1174,8375,2015-02-15,False,False,False,False,False,False
1372,5723,2015-02-27,False,False,False,False,False,False
2041,5763,2015-01-17,False,False,False,False,False,False
1771,8727,2015-01-02,False,False,False,False,False,False
272,3056,2015-03-07,False,False,False,False,False,False
2088,8442,2015-02-02,False,False,False,False,False,False
1162,3712,2015-01-04,False,False,False,True,False,False
533,10722,2015-01-21,False,False,True,False,False,False
31,2406,2015-02-03,False,False,False,False,False,False
2007,7313,2015-01-02,True,False,False,False,False,False
2105,2656,2015-01-02,False,False,False,False,False,False
715,1993,2015-03-27,False,False,False,True,False,False
744,4136,2015-01-29,False,False,False,False,False,False
2100,2928,2015-01-16,False,False,False,False,False,False
1557,2920,2015-01-19,False,False,False,False,False,False
29,6661,2015-01-04,False,False,False,False,False,False
2159,5462,2015-02-15,False,False,False,False,False,False
701,10897,2015-02-04,False,False,False,False,False,False
14,10542,2015-03-10,False,False,False,False,False,False
1681,5756,2015-01-18,False,False,False,False,False,False
430,3570,2015-03-22,False,False,False,False,False,False
772,1072,2015-01-26,False,False,False,False,False,False
1798,9606,2015-01-25,True,False,False,False,True,True
1450,2730,2015-02-12,False,False,False,False,False,False
1880,2995,2015-01-03,False,False,False,False,False,False
1649,8210,2015-01-15,False,False,False,False,False,False
840,773,2015-03-31,False,False,False,False,False,False
541,5272,2015-02-12,False,False,False,False,False,False
377,5125,2015-02-25,False,False,False,False,False,False
66,4391,2015-03-23,False,False,False,False,False,False
2236,6283,2015-03-08,False,False,False,False,False,False
1690,3421,2015-02-24,False,False,False,False,False,False
1794,5731,2015-01-19,False,False,False,False,False,False
776,7152,2015-03-28,False,False,False,False,False,False
435,3919,2015-01-02,True,False,False,False,False,True
1079,6097,2015-03-10,False,False,False,False,False,False
637,5150,2015-02-05,False,False,False,False,False,False
1932,10479,2015-03-14,False,False,False,False,False,False
2030,5966,2015-01-23,False,False,False,True,False,False
884,3439,2015-02-20,False,False,False,False,False,False
1994,6609,2015-01-17,False,False,False,False,False,True
978,5393,2015-03-14,False,False,False,False,False,False
517,9014,2015-02-23,False,False,False,False,False,False
480,4050,2015-03-22,False,False,False,False,False,False
1434,6862,2015-01-25,False,False,False,False,False,False
490,8315,2015-03-31,False,False,False,False,False,False
1616,5184,2015-02-25,False,False,False,False,False,False
1189,3643,2015-02-28,False,False,False,False,True,False
1844,2589,2015-03-30,False,False,False,False,False,False
1692,4887,2015-01-14,False,False,False,False,False,False
625,10104,2015-02-16,False,False,False,False,False,False
1632,3254,2015-03-02,False,False,False,False,False,False
1886,2004,2015-01-28,False,False,False,False,False,False
1169,6142,2015-02-05,False,False,False,False,False,False
1420,8553,2015-03-28,False,False,False,False,False,False
796,9805,2015-01-10,False,False,False,False,False,False
1432,849,2015-03-20,False,False,False,False,False,False
981,1606,2015-02-25,False,False,False,False,False,False
2052,125,2015-01-01,False,False,False,True,False,False
851,9305,2015-01-04,False,False,False,False,False,False
2001,4706,2015-03-28,False,False,False,False,False,False
1802,4437,2015-02-26,False,False,False,False,False,False
1598,3081,2015-03-31,False,False,False,False,False,False
1591,3536,2015-02-26,False,False,False,False,False,False
910,8686,2015-01-04,False,False,False,False,False,False
775,9707,2015-02-27,False,True,False,True,False,False
176,10872,2015-01-24,False,True,False,True,False,False
247,9058,2015-03-14,True,False,True,False,True,True
1615,4640,2015-03-28,False,False,False,False,False,False
512,2525,2015-01-05,False,False,False,False,False,True
932,9503,2015-03-13,False,False,False,False,False,False
1251,10704,2015-02-10,False,False,False,False,False,False
167,2669,2015-03-16,False,False,False,False,False,False
793,10037,2015-03-11,False,False,False,False,False,False
1066,5680,2015-02-18,False,False,False,False,False,False
414,3726,2015-03-31,False,False,False,False,False,False
1944,4548,2015-01-27,False,False,False,False,False,False
476,4599,2015-02-01,False,False,False,False,False,False
356,879,2015-03-24,False,False,False,False,False,False
3,7409,2015-01-03,False,False,False,False,False,False
1985,1964,2015-02-14,False,False,False,False,False,False
209,0,2015-01-08,False,False,False,False,False,False
1608,4860,2015-01-14,False,False,False,False,False,False
393,425,2015-03-05,False,False,False,False,False,False
380,9500,2015-01-23,False,False,False,False,False,False
310,3074,2015-01-02,False,False,False,False,False,True
1526,5140,2015-03-10,False,False,False,False,False,False
574,2611,2015-03-19,False,False,False,False,True,False
1089,916,2015-02-25,False,False,False,False,False,False
2103,10413,2015-03-10,False,False,False,False,False,False
1011,3696,2015-01-12,False,False,False,False,False,False
2195,304,2015-02-19,False,False,False,False,False,False
228,5113,2015-02-10,False,False,True,False,False,True
1330,2863,2015-03-25,True,False,False,True,False,False
1879,4597,2015-01-05,False,False,False,False,False,False
108,675,2015-01-28,False,False,False,False,False,False
244,4483,2015-02-06,False,False,False,False,False,False
448,1502,2015-02-02,False,False,False,False,False,False
1421,736,2015-01-31,False,False,False,False,False,False
748,4487,2015-01-28,False,False,False,False,False,True
893,3412,2015-02-24,False,False,False,True,False,False
185,1744,2015-01-27,False,False,False,False,False,False
1968,5837,2015-02-09,False,False,False,False,False,False
1711,3422,2015-01-26,False,True,False,True,False,False
867,7462,2015-01-25,False,False,False,False,False,False
1976,10702,2015-03-26,False,False,False,False,False,False
1346,2115,2015-03-30,False,False,False,True,False,False
2238,4138,2015-03-04,False,False,True,False,False,False
1233,11091,2015-01-01,False,False,False,False,False,False
955,7712,2015-01-07,False,False,False,False,False,False
655,3535,2015-01-20,False,False,False,False,False,False
106,5899,2015-03-30,False,False,True,False,False,False
1734,8749,2015-03-20,False,False,False,False,False,False
1834,10955,2015-02-02,False,False,False,False,False,True
90,9491,2015-03-18,False,False,False,False,False,False
1537,5286,2015-03-04,False,False,False,False,False,False
651,3409,2015-02-25,False,False,True,False,False,False
2091,2544,2015-01-21,False,False,False,False,False,False
1033,2118,2015-01-25,False,False,False,False,False,False
710,9370,2015-02-23,False,False,False,False,False,False
1173,4864,2015-02-17,False,False,False,False,False,False
2135,405,2015-01-10,False,False,True,False,False,False
1352,10513,2015-02-14,True,False,False,False,False,False
1908,5138,2015-02-05,False,False,False,False,False,False
1920,8387,2015-01-23,False,False,False,False,False,False
1102,378,2015-01-06,False,False,False,False,False,False
1165,5846,2015-02-16,False,False,False,False,False,False
1854,8870,2015-01-29,False,False,False,False,False,True
4,10340,2015-01-26,False,False,False,False,False,False
1185,7290,2015-01-08,False,False,False,False,False,False
2119,8895,2015-01-08,False,False,False,False,False,False
798,3635,2015-01-30,False,False,False,False,False,False
1045,11178,2015-03-16,False,False,False,False,False,False
1469,2410,2015-01-06,False,False,False,False,False,False
454,3281,2015-03-16,False,False,False,False,False,False
214,9905,2015-03-20,False,False,True,False,False,False
642,2437,2015-03-26,True,False,False,True,False,False
657,2565,2015-01-03,False,False,False,True,False,False
782,7912,2015-01-06,False,False,True,False,False,False
1049,7072,2015-03-01,False,False,False,False,False,False
2080,1409,2015-03-20,False,False,False,False,False,False
325,5314,2015-01-07,False,False,False,False,False,False
137,7215,2015-01-07,True,False,False,True,True,True
153,8858,2015-02-16,False,False,False,True,False,False
114,895,2015-01-01,False,False,False,False,False,False
177,10313,2015-01-14,False,False,False,False,False,False
1475,642,2015-03-10,False,False,False,False,False,False
1441,8504,2015-02-02,False,False,False,False,True,False
925,1020,2015-03-08,False,False,False,False,True,False
155,3717,2015-01-23,False,False,True,False,False,False
1935,7646,2015-01-03,False,False,False,False,False,False
1005,5796,2015-03-30,False,False,False,False,True,False
1584,8625,2015-02-25,False,False,False,False,False,False
1939,5407,2015-03-19,False,False,True,False,False,False
2234,4356,2015-03-16,False,False,False,True,True,False
1319,2886,2015-03-21,True,False,False,True,False,False
930,10057,2015-01-02,False,False,False,False,False,True
1772,10741,2015-03-18,False,False,False,False,False,False
718,5491,2015-02-14,False,False,False,False,False,False
509,4442,2015-03-29,False,False,False,False,False,False
421,3972,2015-03-22,False,False,False,False,False,False
614,2431,2015-03-26,False,False,False,False,False,False
1008,7899,2015-03-03,False,False,False,False,False,False
1640,9703,2015-03-04,False,False,True,False,False,True
89,6927,2015-01-12,False,False,False,False,False,False
378,7005,2015-01-19,False,False,False,True,False,False
2038,246,2015-03-29,False,False,False,False,False,False
805,4796,2015-01-01,False,False,False,False,False,False
132,4725,2015-02-10,False,False,False,False,False,False
672,3286,2015-03-14,False,False,False,False,False,False
2206,10680,2015-01-09,False,False,False,False,False,False
447,4297,2015-03-15,False,False,False,False,False,False
1087,7327,2015-03-27,False,False,False,False,False,False
1521,1553,2015-03-03,True,False,False,True,False,False
73,1665,2015-03-20,False,True,True,False,True,True
956,10640,2015-02-12,False,False,False,False,False,False
2235,7620,2015-02-22,False,False,False,False,False,False
1713,7761,2015-03-30,False,False,False,False,False,False
1621,5062,2015-03-10,False,False,False,False,False,False
456,6349,2015-01-19,False,False,False,False,False,False
1048,3386,2015-02-26,False,False,False,False,False,False
1957,8175,2015-01-25,False,False,False,False,False,False
689,6245,2015-01-02,False,False,False,False,False,False
1842,8780,2015-03-15,False,False,False,False,False,False
1483,2276,2015-01-14,False,False,False,False,False,False
251,1172,2015-03-10,True,False,False,True,True,True
1527,3225,2015-03-17,False,False,True,False,False,True
1921,8629,2015-03-06,False,False,False,False,False,False
1181,798,2015-03-15,False,False,False,False,False,False
77,269,2015-03-23,False,False,False,False,False,False
388,8213,2015-02-10,False,False,False,False,False,True
44,10245,2015-03-14,False,False,False,False,False,False
1451,2447,2015-03-04,False,False,False,False,False,False
1438,9817,2015-03-15,False,False,False,False,False,False
2218,1371,2015-01-04,False,False,False,False,False,False
2210,8093,2015-03-13,True,False,False,False,False,False
2198,713,2015-02-07,False,False,False,False,False,False
1853,11051,2015-01-21,False,False,False,False,False,False
135,5545,2015-02-05,False,False,False,False,False,False
2022,5283,2015-02-06,False,False,False,False,False,False
492,5010,2015-01-30,False,False,False,False,False,False
2122,7495,2015-01-05,False,False,False,False,False,False
1743,4368,2015-01-10,False,False,False,False,False,False
2139,6303,2015-02-10,False,False,False,False,False,False
1100,1030,2015-03-03,False,False,False,False,False,False
812,10364,2015-02-24,False,False,False,False,False,False
1548,6945,2015-01-25,False,False,False,False,False,False
716,8562,2015-01-05,False,False,False,False,False,False
1941,2918,2015-02-17,False,False,False,False,False,False
952,9167,2015-02-20,False,False,False,False,False,False
1505,4743,2015-03-24,False,False,False,False,False,False
828,10742,2015-02-02,False,False,False,False,True,False
577,10965,2015-01-27,True,False,False,False,False,False
70,7129,2015-03-20,False,False,False,False,False,False
1218,3732,2015-02-24,False,False,False,False,False,False
1276,7124,2015-03-15,False,False,False,False,False,False
1580,10686,2015-01-14,False,False,False,False,False,False
664,7247,2015-03-25,False,False,False,True,False,False
332,1513,2015-01-05,False,False,False,False,False,False
1658,460,2015-01-26,False,False,False,False,False,False
2024,6653,2015-02-14,False,False,False,False,False,True
589,9400,2015-02-23,False,False,False,False,False,False
1507,7106,2015-02-07,False,False,False,False,False,False
2117,4252,2015-01-28,False,False,False,False,False,False
95,9240,2015-02-10,False,False,False,False,False,False
1179,10770,2015-01-09,False,False,False,False,False,False
750,176,2015-01-18,False,False,False,False,False,False
962,6870,2015-03-23,False,False,False,False,False,False
654,143,2015-01-18,False,False,False,False,False,False
1726,6445,2015-03-06,False,False,False,False,False,False
766,4278,2015-02-20,False,False,False,False,False,True
1263,6906,2015-02-04,True,False,False,True,True,True
195,4637,2015-02-27,True,False,False,False,False,False
1931,8690,2015-01-05,False,False,False,False,False,False
1246,1173,2015-03-13,False,False,False,True,True,True
848,1928,2015-03-09,False,False,True,False,False,False
1149,9029,2015-03-28,False,False,False,False,False,False
496,10299,2015-01-27,False,False,False,False,False,True
963,9246,2015-03-11,False,False,False,False,False,False
493,4943,2015-02-16,False,False,False,True,True,False
859,4122,2015-03-01,True,False,False,False,False,True
1707,2853,2015-02-24,False,False,False,False,False,False
508,902,2015-02-25,False,False,False,False,False,False
2152,1672,2015-03-17,False,False,False,False,False,False
165,7254,2015-02-14,False,False,False,False,False,False
147,8775,2015-02-03,False,False,False,False,False,False
239,9543,2015-03-19,False,False,False,False,False,False
1633,7093,2015-01-11,False,False,False,False,False,False
1682,2894,2015-01-19,True,False,False,True,True,True
834,5956,2015-02-08,False,False,False,False,False,False
1684,1921,2015-03-21,False,False,False,False,False,False
506,5057,2015-01-16,False,False,False,False,False,False
1721,10260,2015-01-21,False,False,False,False,False,False
844,2262,2015-02-04,False,False,False,False,False,False
1664,7930,2015-03-05,False,False,False,False,False,False
1295,1461,2015-01-16,False,False,False,False,False,False
20,7514,2015-02-08,False,False,False,False,False,False
1214,6461,2015-02-14,False,False,False,True,False,False
1768,257,2015-01-29,False,False,False,False,False,False
1676,9460,2015-02-23,False,False,False,False,False,False
1943,3855,2015-02-26,False,False,False,False,False,False
1767,367,2015-02-27,False,False,False,False,False,False
1311,9265,2015-02-04,False,False,False,False,False,False
1538,1990,2015-03-29,False,False,True,False,False,False
2232,3594,2015-02-03,False,False,False,False,False,False
1160,9292,2015-01-06,False,False,False,False,False,False
1788,6218,2015-02-23,False,False,False,True,False,False
2162,6528,2015-01-07,False,False,False,False,False,False
362,10164,2015-01-28,False,False,False,True,True,False
1719,9937,2015-02-14,False,False,False,False,False,False
1127,274,2015-02-16,False,False,False,False,False,False
1041,5250,2015-03-18,False,False,False,False,True,True
905,11010,2015-01-23,False,False,False,False,False,False
1907,6969,2015-03-23,False,False,False,False,False,False
1448,10735,2015-01-05,False,False,False,False,False,False
103,5068,2015-02-01,False,False,False,False,False,False
1978,9974,2015-03-04,False,False,False,False,False,False
695,7053,2015-02-17,False,False,False,False,False,False
375,3179,2015-02-16,False,False,False,False,False,False
416,8082,2015-01-29,False,False,False,False,False,True
1009,1362,2015-02-19,False,False,False,False,False,False
113,6768,2015-02-26,False,False,False,False,False,False
1513,2375,2015-01-27,False,False,False,False,False,False
