User_ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Date_Enroll,Recency,Country
6050,1975,2n Cycle,Married,57036.0,0,1,2012-12-11,33,India
9204,1970,Graduation,Widow,66731.0,0,1,2012-09-12,33,Spain
4472,1970,PhD,Divorced,35682.0,1,0,2014-06-27,34,Australia
6864,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,Australia
10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,Spain
3924,1965,PhD,Divorced,57912.0,0,1,2014-03-17,34,South Africa
5654,1972,Graduation,Married,36026.0,2,1,2014-03-16,34,Australia
9216,1971,Graduation,Married,35788.0,1,1,2014-01-23,34,Canada
8086,1959,Graduation,Married,42243.0,1,1,2013-12-11,34,South Africa
9097,1956,Graduation,Divorced,46086.0,0,1,2013-11-03,34,Spain
7631,1978,Master,Together,61346.0,1,0,2013-10-06,34,India
7275,1971,Master,Single,33316.0,1,1,2013-10-04,34,United States
8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,Spain
1987,1987,Basic,Single,21063.0,1,0,2013-09-25,34,Spain
2281,1970,Graduation,Single,33697.0,1,0,2013-09-15,34,Germany
7034,1978,2n Cycle,Married,25804.0,1,0,2013-09-01,34,Canada
2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,Spain
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,India
2493,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,Germany
3759,1958,Graduation,Together,65196.0,0,2,2013-07-25,34,Spain
965,1971,Graduation,Divorced,55635.0,0,1,2012-11-13,34,United States
7378,1981,Master,Together,42021.0,1,0,2012-08-31,34,Spain
1859,1972,Master,Married,75251.0,0,0,2012-08-27,34,Germany
6263,1968,Graduation,Together,35322.0,1,2,2012-08-22,34,Spain
2072,1969,PhD,Together,53374.0,0,1,2012-08-16,34,Canada
8908,1959,Graduation,Married,87195.0,0,0,2014-05-08,35,Canada
738,1981,2n Cycle,Single,42395.0,1,1,2014-04-04,35,India
10129,1966,Graduation,Together,82427.0,0,0,2014-03-12,35,Spain
807,1969,Master,Together,44602.0,1,1,2014-02-15,35,India
3334,1951,Graduation,Married,94642.0,0,0,2014-02-12,35,Spain
5423,1983,Graduation,Together,28359.0,1,0,2013-10-27,35,South Africa
4426,1975,Graduation,Single,55801.0,1,1,2013-09-22,35,United States
10489,1973,Graduation,Married,92955.0,0,0,2013-08-19,35,South Africa
2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,Spain
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,United States
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,Spain
4791,1980,Graduation,Together,44964.0,1,1,2012-12-16,35,Australia
5304,1974,PhD,Single,30899.0,1,0,2012-10-13,35,South Africa
2426,1964,PhD,Divorced,78825.0,0,0,2012-09-14,35,Spain
35,1987,Graduation,Married,25545.0,1,0,2012-09-08,35,Spain
8041,1971,PhD,Widow,47111.0,0,1,2012-09-08,35,South Africa
3584,1955,PhD,Single,49667.0,0,0,2012-08-20,35,Canada
7718,1947,Master,Together,66000.0,0,0,2014-04-20,36,Spain
8605,1964,PhD,Together,46910.0,1,1,2014-03-23,36,Spain
1646,1972,Basic,Married,25224.0,1,0,2014-03-16,36,Canada
9206,1968,Graduation,Together,77382.0,0,1,2014-01-07,36,Spain
10757,1967,PhD,Divorced,28420.0,1,0,2013-12-24,36,Spain
6885,1977,Graduation,Divorced,32952.0,1,0,2013-12-01,36,Canada
907,1975,Graduation,Married,46149.0,0,1,2013-11-29,36,Spain
1150,1899,PhD,Together,83532.0,0,0,2013-09-26,36,Spain
3867,1947,PhD,Together,73059.0,0,1,2013-08-31,36,Spain
3859,1947,PhD,Together,73059.0,0,1,2013-08-31,36,South Africa
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,Spain
4418,1983,Master,Single,89616.0,0,0,2013-02-25,36,Canada
4611,1970,Graduation,Together,105471.0,0,0,2013-01-21,36,Spain
4530,1948,Master,Widow,78427.0,0,0,2012-10-24,36,Germany
7736,1986,Graduation,Married,22518.0,1,0,2012-10-22,36,Spain
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,Canada
942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,Spain
6181,1950,2n Cycle,Together,52203.0,0,0,2012-07-31,36,United States
7660,1973,PhD,Alone,35860.0,1,1,2014-05-19,37,Canada
2055,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,Spain
5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,Spain
1626,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,South Africa
6428,1950,PhD,Widow,76842.0,0,0,2014-05-03,37,Spain
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,South Africa
4339,1970,PhD,Married,67353.0,0,1,2013-12-31,37,Australia
7235,1975,2n Cycle,Married,17003.0,1,0,2013-12-09,37,Germany
8527,1965,Master,Together,65735.0,1,1,2013-12-07,37,Spain
1968,1971,Graduation,Widow,45684.0,1,0,2013-12-02,37,South Africa
9862,1969,Graduation,Together,21918.0,1,0,2013-11-14,37,Canada
11075,1978,Graduation,Married,51267.0,1,1,2013-10-29,37,Canada
6658,1972,Graduation,Together,59868.0,0,1,2013-07-22,37,Spain
4552,1991,Graduation,Married,51373.0,0,0,2013-06-22,37,Spain
10377,1958,Master,Together,46692.0,0,1,2013-06-06,37,Spain
5336,1971,Master,Together,157733.0,1,0,2013-06-04,37,Spain
10350,1950,PhD,Married,54432.0,2,1,2013-05-09,37,Spain
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,Canada
11100,1972,Graduation,Divorced,51813.0,1,1,2013-04-11,37,Canada
6516,1989,Basic,Married,17487.0,1,0,2013-03-18,37,Australia
1734,1968,PhD,Together,40706.0,2,1,2013-01-17,37,South Africa
2131,1959,PhD,Divorced,62859.0,0,1,2012-12-30,37,Spain
6439,1958,Graduation,Married,61074.0,0,1,2012-08-17,37,South Africa
10591,1969,Graduation,Widow,43638.0,0,1,2012-08-06,37,Spain
9797,1956,Graduation,Married,58116.0,0,1,2014-04-13,38,Spain
9336,1969,PhD,Widow,62187.0,0,1,2014-03-22,38,Spain
2174,1954,Graduation,Single,46344.0,1,1,2014-03-08,38,United States
3197,1980,Graduation,Married,77353.0,0,1,2013-12-16,38,Spain
9185,1966,PhD,Single,69759.0,0,0,2013-10-28,38,Spain
905,1986,Graduation,Divorced,21846.0,1,0,2013-10-22,38,South Africa
10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,Spain
8925,1965,Master,Married,70053.0,0,1,2013-07-03,38,Spain
2499,1958,2n Cycle,Single,75342.0,0,1,2013-05-06,38,Spain
1109,1982,Master,Together,27590.0,1,0,2013-04-23,38,Spain
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,India
10967,1963,Graduation,Divorced,33378.0,1,1,2013-02-06,38,South Africa
5370,1973,PhD,Married,32644.0,1,0,2013-01-16,38,Spain
2098,1969,PhD,Married,33581.0,2,0,2013-01-08,38,Spain
1773,1978,2n Cycle,Married,12393.0,0,0,2012-12-04,38,South Africa
5036,1984,PhD,Single,42710.0,1,0,2012-11-28,38,Spain
4856,1957,2n Cycle,Married,82347.0,0,0,2012-11-06,38,India
8722,1957,2n Cycle,Married,82347.0,0,0,2012-11-06,38,Canada
2156,1955,PhD,Married,22554.0,1,1,2012-11-03,38,Spain
2569,1987,Graduation,Married,17323.0,0,0,2012-10-10,38,United States
10151,1960,Graduation,Divorced,62204.0,0,2,2012-09-12,38,Spain
10473,1956,PhD,Widow,78028.0,0,1,2012-09-10,38,Spain
7079,1962,Graduation,Divorced,63887.0,0,1,2012-09-08,38,South Africa
6875,1965,PhD,Together,32727.0,0,0,2012-08-28,38,Canada
6728,1985,Graduation,Together,29103.0,1,0,2012-08-27,38,Spain
2471,1965,Graduation,Married,61482.0,0,0,2014-06-27,39,South Africa
49,1970,Graduation,Single,20587.0,1,0,2014-05-11,39,Canada
4973,1970,Graduation,Single,20587.0,1,0,2014-05-11,39,Canada
6387,1976,PhD,Together,52190.0,1,1,2014-05-08,39,South Africa
5866,1974,Graduation,Together,48186.0,1,0,2014-03-20,39,Spain
8523,1968,Graduation,Married,19329.0,1,0,2013-12-14,39,Canada
7901,1971,Master,Married,34109.0,0,1,2013-11-06,39,Australia
898,1986,Graduation,Married,23477.0,1,0,2013-10-21,39,Spain
10242,1966,PhD,Together,47472.0,1,1,2013-09-16,39,Spain
5835,1976,PhD,Divorced,14849.0,1,0,2013-07-02,39,Spain
6919,1978,2n Cycle,Married,26224.0,1,0,2013-06-04,39,Spain
6197,1962,PhD,Single,27238.0,1,1,2013-04-20,39,Spain
10475,1970,Master,Together,,0,1,2013-04-01,39,United States
4201,1962,Graduation,Single,57967.0,0,1,2013-03-03,39,India
5092,1949,PhD,Widow,51569.0,0,1,2013-02-12,39,Spain
6566,1954,PhD,Married,72550.0,1,1,2012-11-08,39,Australia
6613,1970,Master,Married,44511.0,1,0,2012-10-12,39,Australia
9094,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,Spain
9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,Spain
10767,1989,PhD,Together,77845.0,0,0,2014-05-16,40,United States
7943,1975,PhD,Married,36663.0,1,0,2014-04-25,40,South Africa
1055,1976,Master,Married,53204.0,1,1,2014-03-20,40,Germany
1458,1982,Master,Married,21059.0,1,0,2014-01-07,40,Spain
8402,1953,Master,Married,67087.0,0,1,2013-12-17,40,Australia
6246,1953,Graduation,Single,73892.0,0,0,2013-11-13,40,Canada
4654,1992,Graduation,Together,75114.0,0,0,2013-11-07,40,South Africa
6103,1948,Graduation,Married,42192.0,0,0,2013-09-06,40,Australia
8147,1960,Graduation,Married,31454.0,1,1,2013-07-06,40,Spain
10207,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,South Africa
4838,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,India
10219,1972,Graduation,Together,31590.0,1,0,2013-06-18,40,Canada
2176,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,South Africa
9121,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,Australia
5802,1972,Basic,Married,14188.0,0,0,2013-02-28,40,Germany
10790,1985,PhD,Married,18169.0,1,0,2013-02-19,40,Spain
178,1956,Graduation,Married,62503.0,0,1,2013-02-18,40,Spain
2308,1954,Graduation,Married,46734.0,0,1,2012-11-18,40,Spain
7431,1991,PhD,Single,68126.0,0,0,2012-11-10,40,Canada
9405,1954,PhD,Married,52869.0,1,1,2012-10-15,40,South Africa
10525,1986,Graduation,Single,26576.0,1,0,2012-10-13,40,Spain
7503,1976,Graduation,Single,75825.0,0,0,2012-10-12,40,Germany
8783,1950,Graduation,Married,57045.0,0,1,2012-09-08,40,Australia
1403,1975,2n Cycle,Together,34984.0,1,1,2012-09-06,40,Spain
4643,1973,Graduation,Married,27803.0,1,0,2012-08-26,40,Australia
3463,1975,PhD,Married,69283.0,0,1,2014-06-14,41,India
4055,1992,Basic,Single,18746.0,1,0,2014-05-29,41,Spain
7010,1965,2n Cycle,Married,70924.0,0,0,2014-04-07,41,Spain
4767,1965,2n Cycle,Married,70924.0,0,0,2014-04-07,41,Spain
1927,1973,2n Cycle,Together,69401.0,0,1,2014-03-23,41,Germany
437,1976,Master,Divorced,75012.0,0,0,2014-01-25,41,Australia
4331,1978,Master,Together,85738.0,0,0,2014-01-23,41,Spain
4084,1975,Graduation,Together,60934.0,0,1,2014-01-17,41,Canada
8135,1986,Master,Married,27161.0,1,0,2013-10-28,41,South Africa
9750,1961,PhD,Divorced,64325.0,0,1,2013-02-07,41,Spain
6682,1973,Basic,Married,18978.0,1,0,2012-12-11,41,Spain
10581,1977,Graduation,Married,41124.0,1,0,2012-10-31,41,Spain
3710,1984,PhD,Single,39684.0,1,0,2012-10-12,41,Spain
5207,1963,PhD,Married,53378.0,1,1,2012-09-24,41,Spain
9360,1982,Graduation,Married,37040.0,0,0,2012-08-08,41,United States
4679,1977,Master,Married,78710.0,0,1,2014-05-23,42,Spain
1340,1986,Graduation,Married,92910.0,0,0,2014-04-24,42,Spain
10839,1976,Graduation,Together,36283.0,1,1,2014-04-14,42,Canada
5303,1974,PhD,Together,79632.0,0,0,2014-04-08,42,South Africa
9829,1978,Graduation,Together,28587.0,1,0,2014-02-12,42,Spain
10469,1981,Graduation,Together,88325.0,0,0,2014-02-05,42,India
3602,1958,Master,Married,51412.0,0,1,2013-12-31,42,Spain
4756,1952,2n Cycle,Divorced,63998.0,0,0,2013-12-20,42,Spain
8181,1978,2n Cycle,Single,38593.0,1,0,2013-09-13,42,Spain
6958,1977,Master,Married,27889.0,1,0,2013-07-05,42,Australia
10856,1980,2n Cycle,Single,45889.0,0,1,2013-07-02,42,Canada
3321,1967,PhD,Together,56575.0,0,2,2013-05-05,42,Canada
5394,1979,Basic,Single,16014.0,1,1,2013-03-17,42,Spain
433,1958,Master,Alone,61331.0,1,1,2013-03-10,42,Canada
6320,1976,Master,Single,70893.0,0,0,2013-02-06,42,Spain
5376,1979,Graduation,Married,2447.0,1,0,2013-01-06,42,United States
1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,Spain
4324,1989,Graduation,Married,42387.0,1,0,2012-10-29,42,Spain
3661,1995,2n Cycle,Single,80617.0,0,0,2012-10-12,42,India
521,1985,Graduation,Together,54006.0,1,0,2012-09-18,42,Spain
10403,1978,Graduation,Together,16531.0,1,0,2014-06-18,43,Canada
7186,1966,PhD,Together,30843.0,1,1,2014-05-26,43,India
4329,1984,PhD,Married,18988.0,1,0,2014-05-23,43,Australia
4394,1965,PhD,Married,81051.0,0,0,2014-05-23,43,Spain
1717,1988,Graduation,Single,39747.0,1,0,2014-04-13,43,South Africa
1016,1959,PhD,Single,34554.0,0,1,2014-03-30,43,Canada
3783,1959,PhD,Married,52854.0,1,1,2014-03-24,43,South Africa
5848,1970,Graduation,Together,81205.0,0,0,2014-01-13,43,India
10727,1970,PhD,Married,69084.0,1,0,2013-11-19,43,Spain
5299,1970,PhD,Married,69084.0,1,0,2013-11-19,43,Spain
6872,1974,PhD,Married,65352.0,0,1,2013-08-21,43,South Africa
1143,1972,Graduation,Married,22063.0,1,0,2013-08-08,43,Canada
10381,1979,Graduation,Single,47691.0,0,1,2013-07-05,43,Spain
11007,1968,PhD,Married,29187.0,1,0,2013-05-09,43,Spain
9145,1972,Graduation,Single,72504.0,0,1,2013-04-06,43,Canada
5267,1970,Graduation,Divorced,33986.0,1,0,2013-03-14,43,Spain
9738,1986,Master,Together,42386.0,1,0,2013-01-13,43,South Africa
10212,1986,Master,Together,42386.0,1,0,2013-01-13,43,India
10010,1953,PhD,Divorced,36957.0,1,1,2012-09-06,43,Australia
10069,1988,Basic,Together,13724.0,1,0,2012-08-31,43,South Africa
2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,Spain
10613,1958,PhD,Together,37334.0,1,1,2014-02-26,44,Spain
4646,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,Canada
6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,India
5596,1956,2n Cycle,Together,58821.0,0,1,2013-10-12,44,South Africa
1044,1953,Graduation,Together,58398.0,0,0,2013-05-14,44,Australia
9274,1961,Master,Married,80950.0,0,0,2013-03-28,44,South Africa
9076,1980,PhD,Married,30732.0,1,0,2013-01-05,44,South Africa
4947,1966,2n Cycle,Single,89572.0,0,0,2012-09-15,44,Spain
10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,Spain
3507,1970,Graduation,Single,76467.0,1,0,2012-08-17,44,United States
9235,1957,Graduation,Single,,1,1,2014-05-27,45,Germany
10341,1948,Graduation,Together,51315.0,0,0,2014-02-23,45,Australia
2639,1966,Graduation,Single,43602.0,1,1,2014-01-10,45,South Africa
6201,1978,Graduation,Single,38643.0,1,1,2013-11-29,45,Spain
7397,1951,Graduation,Single,49090.0,0,1,2013-07-19,45,Spain
2181,1970,Graduation,Married,70617.0,0,0,2013-06-23,45,Spain
1204,1970,PhD,Married,67536.0,0,1,2013-05-22,45,South Africa
1170,1975,Graduation,Married,27573.0,1,0,2013-03-25,45,Spain
8812,1979,2n Cycle,Divorced,13533.0,1,0,2013-03-10,45,Spain
4690,1953,Graduation,Married,50725.0,0,1,2013-02-13,45,Canada
1715,1978,Graduation,Together,25851.0,1,0,2013-02-11,45,Australia
10821,1978,Graduation,Married,57113.0,1,1,2013-02-06,45,Spain
6543,1945,Master,Together,62847.0,0,0,2013-01-15,45,Canada
7119,1982,Graduation,Single,68627.0,0,0,2013-01-12,45,South Africa
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,India
1245,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,Spain
2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,Germany
9624,1958,PhD,Together,65488.0,0,0,2014-06-13,46,Spain
10509,1955,Master,Single,36927.0,1,1,2014-06-02,46,United States
7629,1977,Graduation,Married,22108.0,1,1,2014-05-08,46,Spain
7875,1949,Graduation,Married,72025.0,0,0,2014-04-29,46,Australia
2815,1975,Graduation,Married,33183.0,1,0,2014-02-24,46,Spain
2936,1982,Master,Together,23661.0,1,0,2013-12-04,46,South Africa
3665,1977,2n Cycle,Together,25315.0,1,0,2013-11-07,46,Spain
10888,1961,Graduation,Single,45938.0,0,0,2013-11-03,46,United States
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,India
5077,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,Canada
6173,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,Spain
3969,1974,Master,Together,43018.0,0,1,2013-11-01,46,Germany
4580,1969,Graduation,Married,75759.0,0,0,2013-10-25,46,South Africa
663,1989,PhD,Single,33996.0,0,0,2013-09-11,46,Spain
8299,1989,PhD,Single,33996.0,0,0,2013-09-11,46,South Africa
8945,1970,Graduation,Divorced,54137.0,0,1,2013-08-16,46,South Africa
10870,1967,Graduation,Married,61223.0,0,1,2013-06-13,46,South Africa
1184,1968,PhD,Divorced,69674.0,0,2,2013-05-22,46,South Africa
6141,1972,Master,Single,49494.0,1,0,2013-04-25,46,Canada
8825,1962,Graduation,Together,51195.0,1,1,2013-04-01,46,South Africa
2217,1975,2n Cycle,Married,37284.0,1,1,2013-03-29,46,India
4102,1975,2n Cycle,Married,37284.0,1,1,2013-03-29,46,Spain
4653,1978,Graduation,Together,42011.0,1,0,2013-03-26,46,South Africa
10092,1954,Graduation,Divorced,70044.0,0,1,2013-02-18,46,Spain
5788,1972,Graduation,Together,46053.0,1,0,2013-02-17,46,Germany
4669,1981,Basic,Married,24480.0,1,0,2013-02-11,46,South Africa
6295,1977,Graduation,Married,54233.0,0,1,2013-02-04,46,Spain
7453,1954,Graduation,Single,36130.0,0,1,2013-02-02,46,Spain
10841,1975,PhD,Together,56559.0,0,1,2012-12-25,46,Spain
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,Canada
3933,1980,Graduation,Together,44010.0,1,0,2012-10-13,46,South Africa
1225,1963,Graduation,Married,80124.0,0,0,2014-06-26,47,South Africa
7059,1963,Graduation,Married,80124.0,0,0,2014-06-26,47,Spain
5633,1980,Graduation,Married,50183.0,1,1,2014-06-25,47,South Africa
843,1971,Graduation,Married,64722.0,1,0,2014-05-26,47,Spain
6211,1976,PhD,Together,37395.0,1,0,2014-05-02,47,Spain
7007,1968,Master,Married,29543.0,2,0,2014-04-01,47,Spain
9671,1968,Graduation,Married,19514.0,1,1,2014-01-26,47,Spain
8975,1968,Graduation,Married,19514.0,1,1,2014-01-26,47,Spain
6616,1975,Graduation,Together,59481.0,0,1,2013-10-23,47,Spain
6248,1947,Master,Single,91712.0,0,0,2013-10-17,47,Spain
7428,1975,Graduation,Together,80144.0,0,0,2013-09-30,47,Australia
3075,1972,PhD,Married,59973.0,0,0,2013-09-11,47,Spain
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,Canada
203,1975,Master,Single,81169.0,0,0,2013-04-14,47,Spain
2021,1975,Graduation,Married,61456.0,0,1,2013-03-27,47,Spain
880,1966,Basic,Together,22634.0,0,0,2013-01-16,47,Spain
524,1966,Basic,Together,22634.0,0,0,2013-01-16,47,Australia
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,Canada
7011,1973,Graduation,Married,33471.0,1,0,2012-10-12,47,South Africa
4184,1950,PhD,Together,52157.0,0,1,2014-06-07,48,Spain
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,Spain
7485,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,South Africa
7530,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,Spain
4369,1957,Master,Absurd,65487.0,0,0,2014-01-10,48,Canada
10652,1957,Master,Together,65487.0,0,0,2014-01-10,48,Canada
286,1952,Graduation,Single,44213.0,1,1,2013-11-29,48,Spain
5922,1974,PhD,Married,40344.0,0,1,2013-10-13,48,Spain
7250,1978,Graduation,Together,57867.0,1,0,2013-10-01,48,Canada
2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,Spain
1160,1970,Graduation,Married,13260.0,1,1,2013-08-23,48,Spain
9214,1991,Graduation,Married,42691.0,0,0,2013-08-16,48,Spain
273,1970,Master,Married,36138.0,1,1,2013-07-16,48,Germany
851,1972,Master,Married,57136.0,1,1,2013-07-09,48,Canada
9729,1955,Graduation,Widow,58275.0,1,1,2013-06-02,48,Germany
9665,1957,PhD,Divorced,54237.0,0,1,2013-04-27,48,South Africa
2620,1974,PhD,Married,34596.0,1,0,2013-04-13,48,South Africa
8254,1974,PhD,Married,34596.0,1,0,2013-04-13,48,Germany
3852,1961,Master,Together,74881.0,1,1,2013-03-08,48,India
1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,Spain
3099,1970,Graduation,Divorced,44267.0,1,1,2013-02-25,48,Spain
6318,1988,Graduation,Married,68487.0,0,0,2013-01-13,48,Canada
5396,1988,Graduation,Married,68487.0,0,0,2013-01-13,48,Australia
7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,Spain
454,1980,Graduation,Together,69508.0,1,0,2012-11-14,48,South Africa
309,1961,PhD,Together,63342.0,0,1,2012-10-16,48,South Africa
3571,1961,PhD,Together,63342.0,0,1,2012-10-16,48,Spain
8395,1961,Graduation,Single,82014.0,0,0,2012-08-20,48,South Africa
2591,1959,Graduation,Widow,76320.0,0,1,2014-06-22,49,United States
1640,1954,Graduation,Divorced,64587.0,1,1,2014-06-22,49,Spain
810,1975,Graduation,Married,74190.0,0,1,2014-05-12,49,Spain
9423,1979,Master,Married,32765.0,1,0,2014-02-23,49,Spain
4345,1964,2n Cycle,Single,,1,1,2014-01-12,49,Australia
89,1975,2n Cycle,Married,22212.0,1,0,2013-12-09,49,South Africa
5294,1989,Graduation,Single,18358.0,1,0,2013-11-20,49,Spain
1321,1974,Graduation,Married,26067.0,1,0,2013-11-04,49,Canada
2686,1969,Basic,Together,22390.0,0,0,2013-10-21,49,Australia
1215,1978,Graduation,Together,70440.0,0,0,2013-10-08,49,Spain
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,Canada
3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,Canada
5868,1980,Graduation,Married,19107.0,1,0,2013-08-22,49,Canada
8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,Spain
3479,1950,Graduation,Single,16813.0,0,0,2013-07-19,49,Canada
7214,1957,Graduation,Married,62187.0,0,0,2013-07-05,49,Spain
5543,1966,Graduation,Together,57811.0,0,1,2013-06-24,49,Spain
9347,1956,Master,Together,50943.0,0,1,2013-06-21,49,Spain
10160,1956,Master,Together,50943.0,0,1,2013-06-21,49,Spain
1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,Spain
7019,1963,Graduation,Together,54414.0,1,1,2013-01-23,49,South Africa
2157,1972,Graduation,Together,26290.0,1,1,2013-01-12,49,Canada
8939,1959,Graduation,Divorced,61250.0,0,1,2012-12-16,49,Spain
10250,1947,Basic,Together,28389.0,0,0,2012-11-20,49,Spain
1272,1965,Master,Single,55250.0,0,1,2012-10-21,49,Australia
3007,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,India
5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,Spain
679,1957,PhD,Married,37633.0,1,1,2012-09-20,49,Spain
8876,1963,PhD,Together,33629.0,1,1,2012-08-08,49,Spain
10827,1967,PhD,Married,36947.0,1,1,2012-08-07,49,Australia
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,India
4268,1959,Graduation,Married,53154.0,0,1,2014-06-09,50,United States
4603,1960,PhD,Married,65695.0,0,1,2014-01-31,50,Spain
8659,1952,PhD,Together,69805.0,0,1,2014-01-21,50,Germany
10708,1978,2n Cycle,Single,36975.0,1,0,2013-12-28,50,Spain
1176,1973,Graduation,Married,26228.0,1,0,2013-09-22,50,Spain
10380,1972,Master,Married,37787.0,1,0,2013-09-20,50,India
7037,1974,PhD,Married,37087.0,1,0,2013-08-11,50,South Africa
11096,1952,2n Cycle,Together,57247.0,0,1,2013-08-08,50,Spain
6374,1954,PhD,Married,36930.0,0,1,2013-05-17,50,Spain
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,South Africa
2245,1969,Master,Married,43641.0,1,1,2013-04-22,50,Spain
6200,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,Spain
9904,1956,Graduation,Married,71391.0,0,1,2013-03-29,50,Canada
10031,1976,PhD,Married,16927.0,1,1,2013-02-10,50,South Africa
6642,1961,Graduation,Divorced,27215.0,2,1,2013-01-23,50,South Africa
10882,1976,Graduation,Married,53858.0,0,1,2012-11-09,50,Spain
5636,1963,Graduation,Single,30983.0,0,0,2012-11-09,50,India
8692,1952,Graduation,Together,43462.0,1,1,2012-09-12,50,Spain
8091,1956,Graduation,Married,63943.0,0,1,2012-09-02,50,India
8080,1986,Graduation,Single,26816.0,0,0,2012-08-17,50,India
8370,1976,2n Cycle,Together,75484.0,0,1,2012-08-02,50,Canada
4550,1966,Master,Together,33564.0,0,1,2014-06-24,51,Spain
3381,1953,Master,Married,54348.0,1,1,2014-06-08,51,Canada
10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,Spain
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,Spain
2891,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,United States
5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,Spain
8140,1973,Graduation,Together,22682.0,1,0,2013-10-03,51,Australia
11039,1975,Graduation,Married,51948.0,0,1,2013-09-17,51,Spain
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,Spain
5517,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,Australia
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,Canada
4128,1962,PhD,Together,56067.0,0,1,2013-07-20,51,South Africa
8534,1952,Graduation,Married,67433.0,0,2,2013-07-16,51,Spain
9592,1983,Graduation,Together,22010.0,1,0,2013-06-30,51,Spain
8957,1952,2n Cycle,Single,64831.0,1,1,2013-06-10,51,South Africa
9308,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,South Africa
544,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,Spain
5989,1959,2n Cycle,Divorced,78353.0,0,1,2013-04-16,51,Canada
635,1966,Master,Married,57183.0,1,1,2013-03-19,51,Spain
6673,1965,Graduation,Single,23478.0,0,0,2013-03-19,51,United States
1710,1978,Graduation,Single,30168.0,1,0,2013-03-07,51,Spain
523,1989,Graduation,Married,37155.0,1,0,2013-01-31,51,Spain
8977,1985,Basic,Single,16581.0,0,0,2013-01-12,51,Spain
9736,1980,Graduation,Married,41850.0,1,1,2012-12-24,51,United States
