User_ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Date_Enroll,Recency,Country,Complain_Code,Complain_Category,Complain_Times,Purchase_ID,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Consumption_ID,MntWines,MntFruits,MntMeats,MntFishs,MntSweets,MntGolds,Response_ID,Date_Response,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Survey_Approach_ID,Date_Click,Channel_Type,Deal_Storage_ID,NumDealsPurchases
8286,1965,PhD,Together,51717.0,0,1,2013-08-20,55,South Africa,N1254,No Complain,0,535,3,0,4,7,1868,98.0,1.0,17.0,0.0,1.0,5.0,1121,2015-01-15,False,False,False,True,False,False,44,2014-12-25,Landing Page,1139,1
2166,1960,2n Cycle,Widow,46779.0,1,1,2013-07-12,55,South Africa,N1255,No Complain,0,376,0,1,2,4,439,12.0,1.0,3.0,0.0,0.0,7.0,1954,2015-01-07,False,False,False,False,False,False,2170,2014-12-21,Facebook,1664,1
10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,Spain,N1256,No Complain,0,1298,1,1,2,6,458,11.0,0.0,10.0,0.0,2.0,20.0,2196,2015-01-17,False,False,False,False,False,False,2223,2014-12-20,Facebook,2201,1
9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,Spain,N1257,No Complain,0,1317,2,2,2,7,908,62.0,0.0,22.0,3.0,1.0,26.0,998,2015-03-17,False,False,False,False,False,False,919,2014-12-28,Email,564,2
1829,1961,PhD,Divorced,54959.0,0,1,2013-01-19,55,Spain,N1258,No Complain,0,1638,9,5,4,7,2023,1148.0,0.0,60.0,0.0,0.0,24.0,1,2015-02-16,False,False,False,True,False,True,536,2014-12-25,Landing Page,1729,3
6260,1955,Master,Together,82384.0,0,0,2012-11-19,55,Australia,N1259,No Complain,0,569,3,10,13,1,1811,984.0,51.0,432.0,180.0,120.0,190.0,1446,2015-01-11,False,False,False,False,True,True,932,2014-12-30,Website,1541,1
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,Spain,N1260,No Complain,0,474,5,3,5,7,909,172.0,41.0,86.0,45.0,6.0,27.0,1602,2015-03-16,False,False,True,False,False,False,121,2014-12-21,Facebook,378,5
1343,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,United States,N1261,No Complain,0,778,8,2,6,7,1684,368.0,24.0,68.0,38.0,0.0,88.0,1818,2015-02-11,False,False,False,False,False,False,1465,2014-12-25,Website,1492,6
4749,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,India,N1262,No Complain,0,1729,8,2,6,7,221,368.0,24.0,68.0,38.0,0.0,88.0,2084,2015-03-22,False,False,False,False,False,False,183,2014-12-21,Facebook,1956,6
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,Spain,N1263,No Complain,0,2035,8,5,9,6,74,941.0,14.0,397.0,76.0,58.0,176.0,483,2015-03-21,False,False,False,False,False,True,1017,2014-12-25,Website,24,11
6905,1994,Graduation,Together,80685.0,0,0,2012-08-22,55,Spain,N1264,No Complain,0,545,6,4,10,2,2081,241.0,45.0,604.0,34.0,26.0,54.0,1027,2015-02-09,False,False,False,False,False,False,461,2014-12-21,Landing Page,1949,1
1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,Spain,N1265,No Complain,0,1447,5,2,4,7,1160,112.0,10.0,107.0,30.0,0.0,20.0,1015,2015-01-14,False,False,False,False,False,False,1935,2014-12-21,Website,1911,2
4012,1972,PhD,Together,62220.0,0,1,2012-08-11,55,Germany,N1266,No Complain,0,1373,7,6,5,6,628,799.0,12.0,375.0,16.0,12.0,12.0,882,2015-03-27,False,False,False,False,False,True,1544,2014-12-16,Email,991,5
5529,1946,PhD,Together,64014.0,2,1,2014-06-10,56,Canada,N1267,No Complain,0,1822,8,2,5,7,967,406.0,0.0,30.0,0.0,0.0,8.0,1980,2015-03-30,True,False,False,False,False,False,406,2014-12-29,Landing Page,1988,7
4001,1946,PhD,Together,64014.0,2,1,2014-06-10,56,South Africa,N1268,No Complain,0,549,8,2,5,7,1851,406.0,0.0,30.0,0.0,0.0,8.0,1812,2015-01-17,True,False,False,False,False,False,1097,2014-12-28,Facebook,2136,7
10420,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,United States,N1269,No Complain,0,659,4,2,3,7,1977,95.0,14.0,64.0,2.0,9.0,38.0,684,2015-03-31,False,False,False,False,False,False,170,2014-12-25,Landing Page,171,1
7723,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,Germany,N1270,No Complain,0,675,8,6,6,3,2007,709.0,93.0,374.0,104.0,80.0,80.0,268,2015-03-07,False,False,False,False,False,False,1617,2014-12-24,Website,1779,1
2963,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,Australia,N1271,No Complain,0,430,8,6,6,3,1477,709.0,93.0,374.0,104.0,80.0,80.0,588,2015-01-30,False,False,False,False,False,False,525,2014-12-25,Website,935,1
10634,1951,Master,Married,59412.0,0,0,2014-04-19,56,Spain,N1272,No Complain,0,220,4,2,8,3,769,90.0,67.0,165.0,30.0,43.0,11.0,1852,2015-01-28,False,False,False,False,False,False,2040,2014-12-22,Website,2007,1
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,Spain,N1273,No Complain,0,2074,4,0,4,7,1175,128.0,0.0,16.0,0.0,1.0,4.0,610,2015-03-19,False,False,False,False,False,False,1224,2014-12-31,Landing Page,798,2
6866,1969,Master,Together,35924.0,1,1,2014-03-23,56,South Africa,N1274,No Complain,0,1496,1,0,3,5,365,8.0,0.0,14.0,2.0,3.0,7.0,1800,2015-01-19,False,False,False,False,False,False,994,2014-12-16,Landing Page,1456,1
1328,1982,2n Cycle,Married,57937.0,0,1,2014-02-16,56,South Africa,N1275,No Complain,0,131,4,4,9,3,2142,261.0,42.0,144.0,55.0,48.0,133.0,544,2015-03-01,False,False,False,False,False,False,1047,2014-12-26,Facebook,1832,3
1139,1984,PhD,Married,73356.0,0,0,2014-02-06,56,Spain,N1276,No Complain,0,834,5,11,5,2,1822,1050.0,14.0,322.0,0.0,14.0,112.0,60,2015-01-13,True,False,True,False,True,True,773,2014-12-19,Facebook,2177,1
4961,1974,Master,Together,21255.0,1,0,2014-01-21,56,Spain,N1277,No Complain,0,1007,2,1,4,4,20,29.0,0.0,25.0,2.0,2.0,3.0,926,2015-01-14,False,False,False,False,False,False,2055,2014-12-16,Facebook,1009,4
5177,1974,Master,Married,58494.0,0,1,2013-12-12,56,South Africa,N1278,No Complain,0,1025,6,2,6,6,200,298.0,7.0,68.0,4.0,0.0,19.0,584,2015-03-15,False,False,False,False,False,False,383,2014-12-28,Landing Page,628,2
2075,1969,Graduation,Married,72460.0,0,0,2013-11-14,56,South Africa,N1279,No Complain,0,943,3,5,7,1,1094,377.0,10.0,540.0,80.0,30.0,10.0,1300,2015-03-16,False,False,False,False,False,False,1941,2014-12-28,Website,837,1
3428,1991,PhD,Together,68682.0,0,0,2013-10-06,56,Spain,N1280,No Complain,0,1326,4,9,10,2,417,919.0,0.0,505.0,99.0,30.0,45.0,270,2015-03-27,False,False,False,False,False,False,1012,2014-12-18,Email,1588,1
4500,1991,PhD,Together,68682.0,0,0,2013-10-06,56,Spain,N1281,No Complain,0,1809,4,9,10,2,1662,919.0,0.0,505.0,99.0,30.0,45.0,2183,2015-01-29,False,False,False,False,False,False,2000,2014-12-27,Landing Page,2166,1
7369,1981,Master,Married,36959.0,1,0,2013-10-02,56,Spain,N1282,No Complain,0,2076,2,0,3,8,280,25.0,6.0,25.0,6.0,0.0,0.0,941,2015-02-22,False,False,False,False,False,False,453,2014-12-18,Email,1808,2
4381,1971,PhD,Married,46463.0,1,1,2013-08-18,56,Spain,N1283,No Complain,0,255,3,1,6,6,680,163.0,2.0,40.0,8.0,11.0,11.0,838,2015-02-22,False,False,False,False,False,False,1528,2014-12-20,Website,1921,7
9964,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,Spain,N1284,No Complain,0,1401,4,2,8,4,378,162.0,50.0,100.0,55.0,30.0,27.0,863,2015-03-24,False,False,False,False,False,False,2064,2014-12-26,Landing Page,1570,1
1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,Spain,N1285,No Complain,0,289,4,2,8,4,471,162.0,50.0,100.0,55.0,30.0,27.0,358,2015-01-05,False,False,False,False,False,False,830,2014-12-17,Website,60,1
5012,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,Spain,N1286,No Complain,0,384,1,0,3,8,2147,5.0,4.0,13.0,8.0,0.0,4.0,316,2015-02-02,False,False,False,False,False,False,1333,2014-12-27,Website,984,1
6918,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,Spain,N1287,No Complain,0,1640,1,0,3,8,725,5.0,4.0,13.0,8.0,0.0,4.0,505,2015-02-13,False,False,False,False,False,False,1607,2014-12-16,Email,1176,1
7822,1976,Graduation,Together,54058.0,0,1,2013-06-04,56,Spain,N1288,No Complain,0,463,4,6,8,3,381,198.0,18.0,252.0,32.0,108.0,54.0,1998,2015-02-20,False,False,False,False,False,False,1952,2014-12-17,Email,545,2
10156,1975,Graduation,Single,84196.0,0,1,2013-06-03,56,Spain,N1289,No Complain,0,493,8,4,7,3,1052,215.0,63.0,507.0,231.0,31.0,190.0,2034,2015-02-07,False,False,False,False,False,False,1993,2014-12-27,Email,1443,1
3033,1963,Master,Together,38620.0,0,0,2013-05-11,56,Australia,N1290,No Complain,0,512,2,5,3,3,1370,112.0,17.0,44.0,34.0,22.0,89.0,1876,2015-01-17,False,False,False,False,False,False,198,2014-12-16,Facebook,1978,1
4119,1963,Master,Together,38620.0,0,0,2013-05-11,56,Germany,N1291,No Complain,0,1045,2,5,3,3,2073,112.0,17.0,44.0,34.0,22.0,89.0,2064,2015-01-13,False,False,False,False,False,False,1726,2014-12-16,Landing Page,1107,1
11110,1973,Graduation,Single,3502.0,1,0,2013-04-13,56,India,N1292,No Complain,0,152,0,0,0,14,677,2.0,1.0,1.0,0.0,0.0,1.0,1265,2015-03-31,False,False,False,False,False,False,841,2014-12-25,Facebook,1993,0
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,Spain,N1293,No Complain,0,1983,4,1,6,6,1249,198.0,2.0,43.0,0.0,12.0,20.0,738,2015-01-18,False,False,False,True,False,False,1115,2014-12-30,Email,1783,3
737,1949,PhD,Married,80360.0,0,0,2013-03-03,56,Spain,N1294,No Complain,0,1136,4,4,5,2,552,1493.0,86.0,454.0,112.0,43.0,43.0,2060,2015-01-08,True,False,False,True,True,False,772,2014-12-23,Landing Page,816,2
10319,1971,Graduation,Married,66303.0,0,1,2013-02-26,56,Spain,N1295,No Complain,0,1436,3,4,11,8,1628,1090.0,12.0,96.0,16.0,12.0,60.0,1830,2015-03-07,False,False,False,True,False,False,174,2014-12-19,Email,1665,4
2683,1969,Graduation,Married,52413.0,0,2,2013-02-02,56,Canada,N1296,No Complain,0,2187,6,4,12,6,1680,295.0,106.0,271.0,75.0,98.0,65.0,485,2015-01-01,False,False,False,False,False,False,1253,2014-12-22,Landing Page,1233,4
3445,1956,Graduation,Single,60714.0,0,0,2013-01-17,56,South Africa,N1297,No Complain,0,568,7,4,10,5,1069,216.0,162.0,224.0,101.0,92.0,162.0,831,2015-03-03,False,False,False,False,False,True,2181,2014-12-24,Landing Page,180,2
10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,Spain,N1298,No Complain,0,1285,1,0,2,8,472,3.0,2.0,12.0,0.0,1.0,9.0,1805,2015-01-07,False,False,True,False,False,True,2017,2014-12-31,Facebook,1562,1
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,Spain,S1299,Shipping Issue,1,770,5,10,12,6,1771,536.0,27.0,590.0,38.0,107.0,67.0,877,2015-02-23,False,False,True,False,True,True,639,2014-12-30,Email,1608,1
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,India,N1300,No Complain,0,625,11,8,8,5,2021,1149.0,71.0,449.0,69.0,71.0,26.0,277,2015-01-08,False,False,False,False,False,False,1512,2014-12-20,Website,241,1
2066,1949,Graduation,Together,38823.0,0,1,2012-08-30,56,Spain,N1301,No Complain,0,1312,2,1,3,6,1323,70.0,0.0,11.0,2.0,8.0,23.0,1095,2015-01-05,False,False,False,False,False,False,915,2014-12-30,Facebook,630,1
3340,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,Canada,N1302,No Complain,0,886,7,1,6,8,2015,244.0,15.0,108.0,4.0,15.0,50.0,351,2015-01-22,False,False,False,False,False,True,202,2014-12-19,Email,1690,6
8685,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,South Africa,N1303,No Complain,0,988,7,1,6,8,2199,244.0,15.0,108.0,4.0,15.0,50.0,2014,2015-01-20,False,False,False,False,False,True,1242,2014-12-18,Website,1886,6
4149,1948,PhD,Together,76140.0,0,0,2014-05-13,57,Spain,N1304,No Complain,0,647,5,9,6,2,1060,586.0,66.0,653.0,17.0,0.0,26.0,1208,2015-01-29,False,False,False,False,False,False,369,2014-12-24,Landing Page,633,1
8726,1964,2n Cycle,Divorced,41713.0,1,1,2014-04-29,57,Canada,N1305,No Complain,0,2093,3,1,4,6,1539,77.0,8.0,44.0,10.0,10.0,25.0,939,2015-01-31,False,False,False,False,False,False,16,2014-12-30,Facebook,459,5
2295,1954,PhD,Married,62670.0,0,1,2014-02-02,57,South Africa,N1306,No Complain,0,2069,5,3,13,3,1022,539.0,30.0,92.0,80.0,46.0,38.0,1926,2015-03-22,False,False,False,False,False,False,1732,2014-12-16,Website,1007,1
3283,1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,Spain,N1307,No Complain,0,467,6,2,12,3,1503,200.0,193.0,100.0,46.0,185.0,185.0,1159,2015-02-10,False,False,False,False,False,False,1239,2014-12-21,Website,1986,2
1915,1951,PhD,Married,78939.0,0,0,2013-12-12,57,Germany,N1308,No Complain,0,688,8,5,6,3,699,794.0,115.0,243.0,150.0,0.0,205.0,590,2015-03-29,False,False,False,False,False,False,1582,2014-12-23,Landing Page,817,1
800,1960,Graduation,Together,44512.0,1,1,2013-08-30,57,South Africa,N1309,No Complain,0,1577,1,0,3,4,1058,23.0,1.0,6.0,0.0,0.0,2.0,1417,2015-03-25,False,False,False,False,False,False,1393,2014-12-20,Website,1813,2
9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,Spain,N1310,No Complain,0,1958,4,4,12,2,618,387.0,84.0,141.0,73.0,35.0,162.0,1531,2015-01-10,False,False,False,False,False,False,1879,2014-12-18,Facebook,532,3
5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,Spain,N1311,No Complain,0,1571,4,9,13,1,1741,774.0,70.0,118.0,182.0,187.0,93.0,564,2015-01-30,False,False,False,False,False,False,1364,2014-12-28,Facebook,1095,1
13,1947,PhD,Widow,25358.0,0,1,2013-07-22,57,South Africa,N1312,No Complain,0,433,1,0,3,6,1384,19.0,0.0,5.0,0.0,0.0,8.0,736,2015-02-24,False,False,False,False,False,False,1653,2014-12-28,Email,1239,2
8557,1982,Graduation,Single,,1,0,2013-06-17,57,Australia,N1313,No Complain,0,710,2,0,3,6,1372,11.0,3.0,22.0,2.0,2.0,6.0,1291,2015-02-23,False,False,False,False,False,False,1070,2014-12-24,Landing Page,1691,2
8724,1982,Graduation,Single,28567.0,1,0,2013-06-17,57,Spain,N1314,No Complain,0,2189,2,0,3,6,1647,11.0,3.0,22.0,2.0,2.0,6.0,7,2015-02-11,False,False,False,False,False,False,38,2014-12-16,Website,768,2
9381,1978,Graduation,Married,66373.0,1,1,2013-06-12,57,Australia,N1315,No Complain,0,840,4,2,10,3,1025,328.0,9.0,124.0,12.0,24.0,109.0,1969,2015-02-17,False,False,False,False,False,False,888,2014-12-19,Facebook,2221,7
9384,1978,Graduation,Married,66373.0,1,1,2013-06-12,57,Australia,N1316,No Complain,0,450,4,2,10,3,623,328.0,9.0,124.0,12.0,24.0,109.0,735,2015-03-08,False,False,False,False,False,False,189,2014-12-23,Email,416,7
3560,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,Germany,N1317,No Complain,0,1234,4,4,11,1,1120,901.0,31.0,345.0,75.0,31.0,191.0,1514,2015-02-03,False,False,False,False,True,False,136,2014-12-18,Facebook,1863,1
241,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,Spain,N1318,No Complain,0,657,4,4,11,1,667,901.0,31.0,345.0,75.0,31.0,191.0,1825,2015-03-19,False,False,False,False,True,False,1014,2014-12-16,Landing Page,824,1
7521,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,Canada,N1319,No Complain,0,2024,4,4,11,1,2039,901.0,31.0,345.0,75.0,31.0,191.0,1786,2015-01-27,False,False,False,False,True,False,1586,2014-12-23,Facebook,1281,1
9799,1968,PhD,Divorced,83664.0,1,1,2013-05-08,57,Spain,N1320,No Complain,0,2086,2,2,12,5,255,866.0,21.0,151.0,28.0,21.0,86.0,1586,2015-01-11,False,False,False,False,False,False,1910,2014-12-30,Website,367,3
5123,1951,Master,Married,27450.0,0,0,2013-04-15,57,Spain,N1321,No Complain,0,1308,2,1,3,7,1184,37.0,12.0,23.0,8.0,11.0,52.0,334,2015-02-25,False,False,False,False,False,False,1650,2014-12-15,Website,550,1
448,1978,PhD,Single,54880.0,1,0,2013-03-01,57,Spain,N1322,No Complain,0,990,6,2,11,5,2055,308.0,85.0,137.0,102.0,45.0,118.0,1857,2015-01-14,False,False,False,False,False,False,413,2014-12-23,Landing Page,149,2
4837,1965,PhD,Married,71322.0,0,1,2013-02-16,57,Spain,N1323,No Complain,0,214,8,5,13,4,1083,753.0,43.0,226.0,69.0,10.0,204.0,65,2015-02-05,False,False,False,False,False,False,1040,2014-12-18,Facebook,286,2
9365,1976,PhD,Single,60000.0,0,1,2012-12-22,57,Spain,N1324,No Complain,0,165,11,3,5,6,2056,1048.0,0.0,217.0,0.0,0.0,12.0,364,2015-02-08,False,False,False,False,False,False,566,2014-12-15,Email,2167,5
8932,1969,Master,Together,65176.0,0,1,2012-10-29,57,South Africa,N1325,No Complain,0,246,9,6,6,6,1740,960.0,28.0,183.0,220.0,70.0,70.0,2199,2015-03-11,False,False,False,False,False,False,1603,2014-12-26,Landing Page,2114,4
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,Canada,N1326,No Complain,0,1830,8,5,11,5,1767,888.0,0.0,57.0,0.0,0.0,76.0,1016,2015-03-10,False,False,False,False,False,False,1317,2014-12-15,Landing Page,247,2
3537,1981,Graduation,Together,31089.0,1,0,2012-08-17,57,Spain,N1327,No Complain,0,312,3,0,4,8,2179,31.0,3.0,31.0,2.0,8.0,4.0,1467,2015-02-07,False,False,False,False,False,False,2149,2014-12-23,Landing Page,1515,3
9081,1988,Graduation,Single,20518.0,1,0,2014-05-18,58,Spain,N1328,No Complain,0,350,1,1,2,5,1472,4.0,1.0,6.0,4.0,1.0,9.0,387,2015-03-20,False,False,False,False,False,False,1859,2014-12-22,Landing Page,56,1
4988,1948,PhD,Married,34469.0,1,1,2014-05-04,58,South Africa,N1329,No Complain,0,1058,1,1,4,4,1706,19.0,6.0,20.0,0.0,5.0,12.0,895,2015-03-22,False,False,False,False,False,False,1351,2014-12-16,Landing Page,516,3
1050,1952,Graduation,Married,28332.0,0,0,2014-04-30,58,Germany,N1330,No Complain,0,950,2,1,4,2,1121,14.0,10.0,13.0,4.0,15.0,9.0,158,2015-01-15,False,False,False,False,False,False,793,2014-12-28,Landing Page,1674,1
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,India,N1331,No Complain,0,394,1,0,3,7,1167,7.0,3.0,10.0,8.0,1.0,7.0,190,2015-01-13,False,False,False,False,False,False,1725,2014-12-19,Email,1298,2
3526,1968,PhD,Married,38443.0,1,1,2014-01-27,58,Spain,N1332,No Complain,0,1930,1,0,3,7,1853,32.0,0.0,5.0,0.0,0.0,1.0,951,2015-02-18,False,False,False,False,False,False,1983,2014-12-18,Website,1872,2
5136,1973,Graduation,Single,65333.0,0,1,2014-01-17,58,Canada,N1333,No Complain,0,639,9,4,8,6,1325,654.0,7.0,92.0,0.0,15.0,30.0,204,2015-01-05,False,False,False,True,True,False,333,2014-12-20,Website,554,7
1411,1952,Graduation,Divorced,82623.0,0,0,2013-11-10,58,Spain,N1334,No Complain,0,1850,2,9,4,1,850,204.0,34.0,204.0,172.0,153.0,173.0,1937,2015-01-30,False,False,False,False,False,False,1768,2014-12-19,Facebook,1882,1
701,1971,Graduation,Married,73691.0,0,1,2013-11-06,58,Spain,N1335,No Complain,0,1287,6,2,8,2,1369,707.0,21.0,250.0,85.0,43.0,73.0,1849,2015-03-04,False,False,True,False,False,False,239,2014-12-17,Website,1996,2
6203,1947,Graduation,Together,74485.0,0,0,2013-08-24,58,Spain,N1336,No Complain,0,442,6,7,12,3,754,499.0,149.0,815.0,173.0,49.0,49.0,1122,2015-01-22,False,False,False,False,False,False,627,2014-12-28,Landing Page,388,1
7192,1955,Graduation,Together,65748.0,0,1,2013-04-15,58,Spain,P1337,Payment Problem,1,1038,2,4,10,1,1916,172.0,73.0,93.0,95.0,78.0,34.0,1292,2015-01-28,False,False,False,False,False,False,1911,2014-12-22,Landing Page,440,2
5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,Spain,N1338,No Complain,0,485,1,0,2,9,1567,2.0,4.0,2.0,0.0,11.0,5.0,1583,2015-02-05,False,False,False,False,False,False,1778,2014-12-18,Landing Page,848,1
9220,1971,Graduation,Single,91700.0,0,0,2013-01-17,58,Spain,N1339,No Complain,0,1240,8,6,5,3,33,576.0,172.0,961.0,125.0,115.0,19.0,129,2015-02-21,False,False,False,False,False,True,1328,2014-12-16,Email,42,1
7734,1993,Graduation,Absurd,79244.0,0,0,2012-12-19,58,Australia,N1340,No Complain,0,26,4,10,7,1,1864,471.0,102.0,125.0,212.0,61.0,245.0,1862,2015-01-17,True,False,False,False,True,True,2105,2014-12-27,Website,1189,1
10446,1957,PhD,Married,82017.0,0,0,2012-11-07,58,Canada,N1341,No Complain,0,206,5,4,7,2,998,184.0,23.0,446.0,30.0,23.0,23.0,296,2015-02-09,True,False,False,True,True,True,1197,2014-12-31,Website,1217,1
5524,1957,Graduation,Single,58138.0,0,0,2012-09-04,58,United States,N1342,No Complain,0,1121,8,10,4,7,172,635.0,88.0,546.0,172.0,88.0,88.0,1595,2015-02-04,False,False,False,False,False,True,636,2014-12-20,Landing Page,709,3
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,Canada,N1343,No Complain,0,1345,4,4,7,3,2173,295.0,21.0,78.0,39.0,13.0,13.0,152,2015-03-26,False,False,False,False,False,False,1980,2014-12-24,Email,978,1
5186,1955,PhD,Married,58482.0,0,1,2014-03-12,59,Canada,N1344,No Complain,0,2155,7,4,9,6,840,576.0,7.0,115.0,19.0,7.0,7.0,149,2015-02-21,False,False,False,True,False,False,629,2014-12-22,Website,1583,2
8514,1976,Graduation,Together,29478.0,1,0,2014-01-17,59,Spain,N1345,No Complain,0,1099,1,0,3,6,1943,8.0,0.0,7.0,3.0,1.0,1.0,2216,2015-03-03,False,False,False,False,False,False,2206,2014-12-27,Facebook,680,1
7165,1972,Graduation,Together,64474.0,0,1,2013-10-22,59,Spain,N1346,No Complain,0,1071,8,2,10,5,1439,381.0,35.0,172.0,56.0,86.0,93.0,634,2015-01-05,False,False,False,False,False,False,474,2014-12-20,Facebook,272,2
10236,1975,Master,Single,31160.0,1,0,2013-09-16,59,South Africa,N1347,No Complain,0,969,2,0,3,8,1040,16.0,3.0,25.0,6.0,1.0,13.0,1371,2015-02-08,False,False,False,False,False,False,742,2014-12-21,Website,567,2
2392,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,Spain,N1348,No Complain,0,534,3,0,3,7,1317,44.0,4.0,21.0,6.0,0.0,27.0,300,2015-02-15,False,False,False,False,False,False,1825,2014-12-20,Facebook,1209,2
1920,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,Spain,N1349,No Complain,0,1824,3,0,3,7,756,44.0,4.0,21.0,6.0,0.0,27.0,1460,2015-02-19,False,False,False,False,False,False,891,2014-12-28,Email,1581,2
3673,1971,Graduation,Single,55239.0,0,1,2013-07-14,59,South Africa,N1350,No Complain,0,951,7,5,11,5,1216,371.0,17.0,238.0,23.0,24.0,106.0,936,2015-01-13,False,False,False,False,False,False,905,2014-12-17,Email,1922,3
1453,1943,PhD,Widow,57513.0,0,0,2013-07-06,59,Spain,N1351,No Complain,0,233,9,3,13,6,892,735.0,40.0,183.0,52.0,20.0,30.0,2126,2015-01-18,False,False,False,False,False,False,1149,2014-12-29,Website,853,2
4518,1979,Graduation,Together,85693.0,0,1,2013-04-20,59,Canada,N1352,No Complain,0,290,9,5,11,5,491,386.0,172.0,183.0,185.0,132.0,111.0,1915,2015-02-05,False,False,False,False,False,False,92,2014-12-28,Facebook,785,2
8969,1977,Graduation,Married,71855.0,0,1,2013-01-16,59,South Africa,N1353,No Complain,0,1708,5,5,11,3,1553,548.0,31.0,422.0,0.0,112.0,28.0,206,2015-03-18,False,False,False,False,False,False,1311,2014-12-22,Facebook,2076,4
387,1976,Basic,Married,7500.0,0,0,2012-11-13,59,United States,N1354,No Complain,0,171,2,0,3,8,1426,6.0,16.0,11.0,11.0,1.0,16.0,865,2015-02-07,False,False,False,False,False,False,1466,2014-12-22,Email,2113,1
1079,1971,PhD,Married,71969.0,0,1,2012-10-16,59,India,N1355,No Complain,0,1407,3,4,9,8,1357,1000.0,0.0,76.0,0.0,0.0,10.0,309,2015-01-21,False,False,False,True,False,False,2097,2014-12-27,Website,426,3
164,1977,PhD,Married,28973.0,0,0,2012-10-13,59,Spain,N1356,No Complain,0,1248,5,1,5,8,546,206.0,0.0,46.0,3.0,2.0,12.0,646,2015-02-05,False,False,False,False,False,False,766,2014-12-16,Landing Page,897,2
3434,1951,Graduation,Single,80872.0,0,0,2014-05-12,60,Spain,N1357,No Complain,0,1811,4,4,10,1,1632,483.0,72.0,567.0,94.0,12.0,108.0,1508,2015-03-02,False,False,False,False,False,False,1922,2014-12-22,Facebook,1050,1
5721,1956,PhD,Married,84117.0,0,0,2014-05-11,60,Canada,N1358,No Complain,0,1737,7,10,6,2,415,611.0,76.0,749.0,59.0,45.0,26.0,1614,2015-01-31,False,False,False,False,True,False,1590,2014-12-28,Landing Page,1610,1
8418,1958,2n Cycle,Single,38741.0,1,1,2014-03-30,60,Germany,N1359,No Complain,0,2122,2,0,3,7,447,7.0,10.0,17.0,8.0,6.0,13.0,532,2015-02-13,False,False,False,False,False,False,731,2014-12-19,Facebook,590,2
5300,1973,Master,Married,38961.0,1,0,2013-12-30,60,Spain,N1360,No Complain,0,1561,2,1,2,7,263,19.0,7.0,19.0,0.0,1.0,24.0,1872,2015-02-05,False,False,False,False,False,False,577,2014-12-27,Email,731,1
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,South Africa,N1361,No Complain,0,1432,4,4,9,1,1199,265.0,138.0,553.0,224.0,23.0,92.0,1654,2015-02-23,False,False,False,False,False,False,9,2014-12-16,Email,1429,1
11171,1965,Master,Married,56962.0,2,1,2013-10-11,60,Australia,N1362,No Complain,0,677,6,3,5,7,744,292.0,3.0,77.0,10.0,3.0,26.0,1732,2015-03-14,False,False,False,False,False,False,297,2014-12-16,Facebook,317,7
1600,1965,Master,Married,56962.0,2,1,2013-10-11,60,South Africa,N1363,No Complain,0,799,6,3,5,7,295,292.0,3.0,77.0,10.0,3.0,26.0,157,2015-03-07,False,False,False,False,False,False,1837,2014-12-17,Facebook,276,7
