User_ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Date_Enroll,Recency,Country,Complain_Category,Complain_Times,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,MntWines,MntFruits,MntMeats,MntFishs,MntSweets,MntGolds,Date_Response,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Date_Click,Channel_Type,NumDealsPurchases
4268,1959,Graduation,Married,53154.0,0,1,2014-06-09,50,United States,No Complain,0,3,1,4,4,129.0,0.0,21.0,0.0,1.0,7.0,2015-03-26,False,False,False,False,False,False,2014-12-30,Website,1
4603,1960,PhD,Married,65695.0,0,1,2014-01-31,50,Spain,No Complain,0,5,4,10,4,371.0,32.0,189.0,0.0,58.0,6.0,2015-02-09,False,False,False,False,False,False,2014-12-17,Landing Page,2
8659,1952,PhD,Together,69805.0,0,1,2014-01-21,50,Germany,No Complain,0,6,8,11,2,750.0,71.0,174.0,13.0,10.0,20.0,2015-01-26,False,False,False,False,False,False,2014-12-28,Email,2
10708,1978,2n Cycle,Single,36975.0,1,0,2013-12-28,50,Spain,No Complain,0,1,0,3,7,10.0,6.0,11.0,0.0,4.0,2.0,2015-01-10,False,False,False,False,False,False,2014-12-20,Landing Page,1
1176,1973,Graduation,Married,26228.0,1,0,2013-09-22,50,Spain,No Complain,0,1,0,2,8,2.0,6.0,4.0,3.0,1.0,9.0,2015-01-19,False,False,False,False,False,False,2014-12-29,Landing Page,1
10380,1972,Master,Married,37787.0,1,0,2013-09-20,50,India,No Complain,0,3,0,3,8,40.0,1.0,40.0,4.0,3.0,18.0,2015-02-05,False,False,False,False,False,False,2014-12-17,Email,1
7037,1974,PhD,Married,37087.0,1,0,2013-08-11,50,South Africa,No Complain,0,4,2,8,6,194.0,55.0,134.0,15.0,0.0,3.0,2015-03-03,False,False,False,False,False,False,2014-12-31,Facebook,3
11096,1952,2n Cycle,Together,57247.0,0,1,2013-08-08,50,Spain,No Complain,0,2,1,7,2,99.0,4.0,32.0,37.0,54.0,6.0,2015-02-23,False,False,False,False,False,False,2014-12-27,Landing Page,2
6374,1954,PhD,Married,36930.0,0,1,2013-05-17,50,Spain,No Complain,0,5,2,4,8,223.0,2.0,31.0,0.0,2.0,39.0,2015-02-19,False,False,False,False,False,False,2014-12-27,Website,5
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,South Africa,No Complain,0,4,2,5,6,81.0,18.0,113.0,47.0,13.0,21.0,2015-03-22,False,False,False,False,False,False,2014-12-17,Facebook,6
2245,1969,Master,Married,43641.0,1,1,2013-04-22,50,Spain,No Complain,0,2,1,4,6,57.0,2.0,51.0,4.0,2.0,23.0,2015-03-18,False,False,False,False,False,False,2014-12-16,Email,3
6200,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,Spain,No Complain,0,6,6,9,3,340.0,108.0,185.0,130.0,38.0,100.0,2015-02-26,False,False,False,False,False,False,2014-12-27,Website,2
9904,1956,Graduation,Married,71391.0,0,1,2013-03-29,50,Canada,No Complain,0,6,5,12,3,336.0,123.0,274.0,46.0,123.0,141.0,2015-03-04,False,False,False,False,False,False,2014-12-21,Website,5
10031,1976,PhD,Married,16927.0,1,1,2013-02-10,50,South Africa,No Complain,0,3,0,4,8,20.0,2.0,23.0,3.0,1.0,4.0,2015-02-20,False,False,False,False,False,False,2014-12-19,Landing Page,5
6642,1961,Graduation,Divorced,27215.0,2,1,2013-01-23,50,South Africa,No Complain,0,2,1,4,6,30.0,5.0,22.0,8.0,9.0,28.0,2015-02-28,False,False,False,False,False,False,2014-12-21,Landing Page,4
10882,1976,Graduation,Married,53858.0,0,1,2012-11-09,50,Spain,No Complain,0,4,3,6,4,407.0,53.0,221.0,58.0,150.0,26.0,2015-03-26,False,False,False,False,False,False,2014-12-19,Email,4
5636,1963,Graduation,Single,30983.0,0,0,2012-11-09,50,India,No Complain,0,4,0,3,8,51.0,4.0,50.0,12.0,1.0,49.0,2015-01-26,False,False,False,False,False,True,2014-12-24,Facebook,1
8692,1952,Graduation,Together,43462.0,1,1,2012-09-12,50,Spain,No Complain,0,4,1,5,8,90.0,17.0,97.0,15.0,6.0,15.0,2015-03-23,False,False,False,False,False,False,2014-12-27,Landing Page,6
8091,1956,Graduation,Married,63943.0,0,1,2012-09-02,50,India,No Complain,0,6,4,6,5,423.0,184.0,368.0,13.0,97.0,21.0,2015-01-25,False,False,False,False,False,False,2014-12-22,Email,1
8080,1986,Graduation,Single,26816.0,0,0,2012-08-17,50,India,No Complain,0,0,0,3,4,5.0,1.0,6.0,3.0,4.0,3.0,2015-03-29,False,False,False,False,False,False,2014-12-26,Email,1
8370,1976,2n Cycle,Together,75484.0,0,1,2012-08-02,50,Canada,No Complain,0,7,3,6,4,378.0,97.0,259.0,197.0,194.0,34.0,2015-02-19,False,False,False,False,False,False,2014-12-28,Landing Page,2
4550,1966,Master,Together,33564.0,0,1,2014-06-24,51,Spain,No Complain,0,1,1,3,5,61.0,0.0,3.0,0.0,0.0,7.0,2015-01-21,False,False,False,False,False,False,2014-12-29,Email,1
3381,1953,Master,Married,54348.0,1,1,2014-06-08,51,Canada,No Complain,0,2,0,4,6,70.0,0.0,16.0,0.0,0.0,4.0,2015-01-21,False,False,False,False,False,False,2014-12-22,Facebook,2
10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,Spain,No Complain,0,6,1,6,7,173.0,13.0,131.0,32.0,3.0,6.0,2015-03-12,True,False,False,False,False,False,2014-12-27,Facebook,4
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,Spain,No Complain,0,1,0,3,6,3.0,2.0,10.0,3.0,0.0,2.0,2015-03-22,False,False,False,False,False,False,2014-12-16,Website,1
2891,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,United States,No Complain,0,8,9,4,6,595.0,23.0,123.0,10.0,23.0,154.0,2015-02-11,False,False,False,False,False,False,2014-12-17,Facebook,2
5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,Spain,No Complain,0,8,9,4,6,595.0,23.0,123.0,10.0,23.0,154.0,2015-02-19,False,False,False,False,False,False,2014-12-30,Website,2
8140,1973,Graduation,Together,22682.0,1,0,2013-10-03,51,Australia,No Complain,0,2,1,4,4,10.0,14.0,29.0,4.0,2.0,36.0,2015-02-05,False,False,False,False,False,False,2014-12-21,Email,3
11039,1975,Graduation,Married,51948.0,0,1,2013-09-17,51,Spain,No Complain,0,5,2,4,5,82.0,33.0,54.0,71.0,30.0,41.0,2015-01-03,False,False,False,False,False,False,2014-12-24,Landing Page,2
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,Spain,No Complain,0,1,1,2,8,15.0,0.0,11.0,0.0,2.0,9.0,2015-02-03,False,False,False,False,False,False,2014-12-30,Facebook,1
5517,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,Australia,No Complain,0,1,1,2,8,15.0,0.0,11.0,0.0,2.0,9.0,2015-01-05,False,False,False,False,False,False,2014-12-18,Landing Page,1
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,Canada,No Complain,0,5,1,5,8,220.0,0.0,33.0,3.0,0.0,23.0,2015-03-25,False,False,False,False,False,False,2014-12-30,Facebook,5
4128,1962,PhD,Together,56067.0,0,1,2013-07-20,51,South Africa,No Complain,0,7,4,7,5,517.0,12.0,54.0,16.0,6.0,120.0,2015-03-11,False,False,False,False,False,False,2014-12-17,Website,2
8534,1952,Graduation,Married,67433.0,0,2,2013-07-16,51,Spain,No Complain,0,6,5,13,4,615.0,28.0,259.0,12.0,48.0,30.0,2015-02-04,False,False,False,True,False,False,2014-12-18,Landing Page,4
9592,1983,Graduation,Together,22010.0,1,0,2013-06-30,51,Spain,No Complain,0,2,0,3,8,11.0,2.0,9.0,3.0,0.0,8.0,2015-01-29,False,False,False,False,False,False,2014-12-25,Email,2
8957,1952,2n Cycle,Single,64831.0,1,1,2013-06-10,51,South Africa,No Complain,0,6,3,5,6,480.0,86.0,249.0,75.0,86.0,144.0,2015-03-20,False,False,False,False,False,False,2014-12-23,Facebook,8
9308,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,South Africa,No Complain,0,3,4,6,1,398.0,61.0,265.0,138.0,61.0,53.0,2015-02-07,False,False,False,False,False,False,2014-12-28,Email,1
544,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,Spain,No Complain,0,3,4,6,1,398.0,61.0,265.0,138.0,61.0,53.0,2015-03-06,False,False,False,False,False,False,2014-12-17,Email,1
5989,1959,2n Cycle,Divorced,78353.0,0,1,2013-04-16,51,Canada,No Complain,0,10,2,11,8,752.0,122.0,476.0,39.0,153.0,34.0,2015-01-01,False,False,False,False,False,False,2014-12-26,Website,1
635,1966,Master,Married,57183.0,1,1,2013-03-19,51,Spain,No Complain,0,9,1,7,8,464.0,5.0,64.0,7.0,0.0,70.0,2015-01-18,False,False,False,False,False,False,2014-12-22,Landing Page,8
6673,1965,Graduation,Single,23478.0,0,0,2013-03-19,51,United States,No Complain,0,3,0,3,8,28.0,6.0,27.0,12.0,17.0,39.0,2015-01-02,False,False,False,False,False,False,2014-12-19,Landing Page,1
1710,1978,Graduation,Single,30168.0,1,0,2013-03-07,51,Spain,No Complain,0,6,1,4,9,154.0,20.0,66.0,0.0,12.0,27.0,2015-02-28,False,False,False,False,False,False,2014-12-28,Website,7
523,1989,Graduation,Married,37155.0,1,0,2013-01-31,51,Spain,No Complain,0,2,0,4,5,23.0,0.0,26.0,7.0,15.0,3.0,2015-02-20,False,False,False,False,False,False,2014-12-25,Facebook,1
8977,1985,Basic,Single,16581.0,0,0,2013-01-12,51,Spain,No Complain,0,0,0,3,4,1.0,3.0,4.0,2.0,3.0,11.0,2015-03-09,False,False,False,False,False,False,2014-12-18,Website,1
9736,1980,Graduation,Married,41850.0,1,1,2012-12-24,51,United States,No Complain,0,3,0,3,8,53.0,5.0,19.0,2.0,13.0,4.0,2015-03-05,False,False,False,False,False,False,2014-12-20,Facebook,3
1544,1967,Master,Divorced,81380.0,0,0,2012-12-22,51,Canada,No Complain,0,4,2,10,2,741.0,68.0,689.0,224.0,68.0,103.0,2015-01-27,False,False,False,False,False,False,2014-12-30,Landing Page,1
6575,1981,Graduation,Together,56386.0,1,1,2012-10-27,51,South Africa,No Complain,0,9,1,7,9,230.0,48.0,214.0,13.0,32.0,75.0,2015-01-28,False,False,False,False,False,False,2014-12-31,Email,8
6147,1971,Graduation,Divorced,25818.0,1,0,2012-10-18,51,Germany,No Complain,0,0,1,2,7,5.0,2.0,8.0,2.0,2.0,9.0,2015-01-27,False,False,False,False,False,False,2014-12-23,Website,1
6354,1984,Graduation,Together,15345.0,1,0,2012-08-31,51,Spain,No Complain,0,1,1,2,8,5.0,2.0,16.0,3.0,2.0,19.0,2015-03-22,False,False,False,False,False,True,2014-12-23,Website,2
4769,1977,Master,Together,57954.0,1,1,2014-06-18,52,Spain,No Complain,0,8,2,6,7,456.0,4.0,24.0,0.0,0.0,9.0,2015-02-10,False,False,False,True,False,False,2014-12-17,Email,7
7540,1952,Graduation,Married,50300.0,0,1,2014-05-25,52,Spain,No Complain,0,2,1,8,2,143.0,15.0,60.0,24.0,23.0,5.0,2015-02-12,False,False,False,False,False,False,2014-12-24,Facebook,2
5247,1955,PhD,Married,38725.0,1,1,2014-05-10,52,Spain,No Complain,0,1,0,4,4,31.0,0.0,6.0,2.0,1.0,5.0,2015-01-17,False,False,False,False,False,False,2014-12-20,Landing Page,2
5987,1989,2n Cycle,Together,10404.0,1,0,2014-05-04,52,Spain,No Complain,0,1,0,4,5,2.0,2.0,11.0,10.0,6.0,12.0,2015-01-12,False,False,False,False,False,False,2014-12-22,Facebook,2
9960,1991,Basic,Single,26868.0,1,0,2014-04-30,52,South Africa,No Complain,0,1,0,2,7,0.0,0.0,1.0,8.0,3.0,2.0,2015-03-09,False,False,False,False,False,False,2014-12-27,Landing Page,1
10972,1949,Graduation,Widow,72298.0,0,0,2014-03-10,52,Spain,No Complain,0,4,3,6,1,625.0,35.0,169.0,58.0,17.0,35.0,2015-03-05,False,False,False,True,True,False,2014-12-17,Email,1
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,Spain,No Complain,0,3,7,9,1,407.0,114.0,445.0,181.0,165.0,203.0,2015-01-24,True,False,False,False,False,False,2014-12-24,Website,1
2698,1976,Graduation,Single,47025.0,0,1,2013-11-07,52,United States,No Complain,0,6,3,5,6,254.0,7.0,108.0,20.0,0.0,26.0,2015-03-10,False,False,False,False,False,False,2014-12-31,Website,3
6340,1985,Graduation,Single,29938.0,1,0,2013-10-27,52,South Africa,No Complain,0,1,0,3,6,3.0,3.0,7.0,0.0,2.0,11.0,2015-03-20,False,False,False,False,False,False,2014-12-24,Email,2
4107,1948,PhD,Together,46681.0,0,2,2013-10-08,52,Spain,No Complain,0,4,6,4,5,269.0,15.0,69.0,15.0,19.0,38.0,2015-01-03,False,False,False,False,False,False,2014-12-24,Landing Page,2
10906,1948,PhD,Together,46681.0,0,2,2013-10-08,52,South Africa,No Complain,0,4,6,4,5,269.0,15.0,69.0,15.0,19.0,38.0,2015-03-03,False,False,False,False,False,False,2014-12-23,Facebook,2
2557,1970,Master,Single,29548.0,1,0,2013-08-29,52,Spain,No Complain,0,1,1,2,4,7.0,1.0,6.0,3.0,1.0,11.0,2015-02-11,False,False,True,False,False,False,2014-12-24,Website,1
8786,1956,Master,Married,62058.0,0,1,2013-05-26,52,Germany,No Complain,0,6,1,7,6,301.0,7.0,74.0,10.0,0.0,58.0,2015-02-26,False,False,False,False,False,False,2014-12-18,Facebook,4
7187,1969,Master,Together,,1,1,2013-05-18,52,Australia,No Complain,0,4,10,4,3,375.0,42.0,48.0,94.0,66.0,96.0,2015-01-07,False,False,False,False,False,False,2014-12-26,Landing Page,7
6119,1963,PhD,Single,36736.0,1,1,2013-05-10,52,Spain,No Complain,0,1,0,2,6,10.0,0.0,3.0,0.0,0.0,4.0,2015-03-19,False,False,False,False,False,False,2014-12-30,Website,1
2980,1952,Master,Single,8820.0,1,1,2013-03-22,52,Canada,No Complain,0,3,0,3,8,12.0,0.0,13.0,4.0,2.0,4.0,2015-03-22,False,False,False,False,False,False,2014-12-30,Email,4
3850,1963,Basic,Together,14918.0,0,1,2012-12-07,52,India,No Complain,0,1,0,3,6,3.0,3.0,3.0,15.0,4.0,15.0,2015-03-16,False,False,False,False,False,False,2014-12-20,Landing Page,1
1077,1974,Graduation,Together,56715.0,0,0,2012-12-05,52,Spain,No Complain,0,7,3,4,4,258.0,105.0,239.0,237.0,172.0,9.0,2015-02-21,False,False,False,False,False,False,2014-12-15,Landing Page,1
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,India,No Complain,0,1,1,2,6,1.0,4.0,10.0,29.0,0.0,36.0,2015-02-20,False,False,True,False,False,False,2014-12-30,Email,1
8462,1978,Basic,Together,24882.0,1,0,2012-09-09,52,Spain,No Complain,0,1,1,2,6,1.0,4.0,10.0,29.0,0.0,36.0,2015-02-20,False,False,True,False,False,False,2014-12-18,Facebook,1
4764,1952,Master,Together,40442.0,1,1,2012-08-19,52,South Africa,No Complain,0,3,1,4,7,45.0,12.0,52.0,25.0,22.0,13.0,2015-01-16,False,False,False,False,False,True,2014-12-16,Website,4
2223,1965,2n Cycle,Divorced,64176.0,0,1,2012-08-03,52,Spain,No Complain,0,8,9,8,6,1215.0,33.0,249.0,64.0,116.0,149.0,2015-01-15,False,False,False,False,False,False,2014-12-16,Email,8
7788,1983,PhD,Married,23536.0,1,0,2014-06-04,53,Spain,No Complain,0,0,0,3,3,6.0,0.0,3.0,0.0,0.0,1.0,2015-03-19,False,False,False,False,False,False,2014-12-29,Facebook,1
5827,1958,Graduation,Divorced,35246.0,1,1,2014-04-16,53,South Africa,No Complain,0,3,1,3,5,36.0,0.0,12.0,2.0,2.0,10.0,2015-03-19,False,False,False,False,False,False,2014-12-28,Email,4
2958,1978,Graduation,Married,28442.0,2,0,2014-02-24,53,Spain,No Complain,0,2,1,4,4,19.0,3.0,10.0,11.0,8.0,6.0,2015-01-27,False,False,False,False,False,False,2014-12-17,Website,3
4954,1956,Graduation,Married,48195.0,1,1,2014-01-21,53,Spain,No Complain,0,4,2,5,6,106.0,27.0,68.0,52.0,7.0,5.0,2015-02-28,False,False,False,False,False,False,2014-12-16,Website,6
3139,1982,2n Cycle,Single,74116.0,0,0,2013-12-30,53,South Africa,No Complain,0,4,4,10,2,871.0,111.0,704.0,145.0,55.0,166.0,2015-02-20,False,False,False,True,False,False,2014-12-24,Email,1
9952,1947,Master,Together,78093.0,0,0,2013-12-11,53,South Africa,No Complain,0,4,7,5,1,368.0,32.0,639.0,13.0,43.0,10.0,2015-03-23,False,False,False,False,False,False,2014-12-23,Landing Page,1
8180,1952,Master,Divorced,59354.0,1,1,2013-11-15,53,United States,No Complain,0,6,1,5,6,233.0,2.0,53.0,3.0,5.0,14.0,2015-01-07,False,False,False,False,False,False,2014-12-18,Email,3
3276,1976,2n Cycle,Together,36301.0,1,0,2013-10-25,53,South Africa,No Complain,0,3,0,3,7,11.0,12.0,35.0,3.0,5.0,12.0,2015-03-21,False,False,False,False,False,False,2014-12-28,Facebook,1
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,Spain,No Complain,0,7,5,13,3,1193.0,33.0,281.0,129.0,66.0,33.0,2015-03-27,False,False,False,False,True,False,2014-12-24,Landing Page,1
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,Spain,No Complain,0,4,2,12,4,441.0,35.0,83.0,7.0,29.0,11.0,2015-03-10,False,False,False,False,False,False,2014-12-25,Website,4
945,1965,Graduation,Together,36317.0,0,1,2013-05-22,53,Spain,No Complain,0,3,0,4,7,87.0,3.0,25.0,3.0,2.0,13.0,2015-01-17,False,False,False,False,False,False,2014-12-20,Email,2
5048,1971,PhD,Single,42767.0,2,0,2013-05-11,53,South Africa,No Complain,0,3,1,2,8,20.0,6.0,43.0,19.0,5.0,38.0,2015-01-22,False,False,False,False,False,False,2014-12-19,Website,1
6214,1982,Master,Married,43815.0,1,0,2013-04-05,53,Spain,No Complain,0,2,0,3,6,14.0,10.0,29.0,4.0,7.0,15.0,2015-02-14,False,False,False,False,False,False,2014-12-16,Facebook,1
6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15,53,Spain,No Complain,0,5,0,4,8,110.0,5.0,59.0,7.0,1.0,7.0,2015-01-28,False,False,False,False,False,False,2014-12-16,Facebook,5
2968,1943,PhD,Divorced,48948.0,0,0,2013-02-01,53,Australia,No Complain,0,7,10,5,6,437.0,8.0,206.0,160.0,49.0,42.0,2015-03-28,False,False,True,False,False,True,2014-12-25,Email,2
8800,1943,PhD,Divorced,48948.0,0,0,2013-02-01,53,South Africa,No Complain,0,7,10,5,6,437.0,8.0,206.0,160.0,49.0,42.0,2015-03-03,False,False,True,False,False,True,2014-12-25,Landing Page,2
1907,1950,Master,Divorced,63120.0,0,1,2012-09-28,53,Spain,No Complain,0,8,4,9,7,965.0,69.0,279.0,54.0,41.0,69.0,2015-03-18,False,False,False,False,False,True,2014-12-21,Landing Page,5
10478,1950,PhD,Married,55517.0,1,1,2012-09-27,53,South Africa,No Complain,0,11,1,6,9,483.0,0.0,108.0,0.0,6.0,36.0,2015-01-01,False,False,False,False,False,True,2014-12-30,Email,5
4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,53,Australia,No Complain,0,5,2,4,8,204.0,5.0,39.0,17.0,0.0,89.0,2015-02-22,False,False,False,False,False,True,2014-12-22,Facebook,3
8720,1978,2n Cycle,Together,,0,0,2012-08-12,53,India,No Complain,0,0,0,1,0,32.0,2.0,1607.0,12.0,4.0,22.0,2015-01-18,False,False,False,True,False,False,2014-12-24,Landing Page,0
2225,1977,Graduation,Divorced,82582.0,0,0,2014-06-07,54,Australia,No Complain,0,4,9,7,1,510.0,120.0,550.0,156.0,40.0,241.0,2015-02-08,True,False,True,False,False,True,2014-12-19,Landing Page,1
4790,1958,Graduation,Divorced,79803.0,0,1,2014-06-02,54,Spain,No Complain,0,4,3,5,1,574.0,8.0,216.0,21.0,16.0,33.0,2015-01-03,False,False,False,False,False,False,2014-12-19,Website,1
1131,1967,PhD,Single,52569.0,0,1,2014-04-05,54,South Africa,No Complain,0,2,0,4,3,85.0,0.0,3.0,0.0,0.0,7.0,2015-03-26,False,False,False,False,False,False,2014-12-28,Facebook,1
202,1948,PhD,Widow,82032.0,0,0,2014-04-05,54,India,No Complain,0,4,6,7,1,332.0,194.0,377.0,149.0,125.0,57.0,2015-02-21,False,False,False,False,False,False,2014-12-28,Website,0
9589,1948,PhD,Widow,82032.0,0,0,2014-04-05,54,India,No Complain,0,4,6,7,1,332.0,194.0,377.0,149.0,125.0,57.0,2015-03-15,False,False,False,False,False,False,2014-12-31,Website,0
3900,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,Canada,No Complain,0,9,2,9,5,642.0,14.0,49.0,0.0,7.0,57.0,2015-02-03,False,False,False,False,False,False,2014-12-23,Website,1
9958,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,Australia,No Complain,0,9,2,9,5,642.0,14.0,49.0,0.0,7.0,57.0,2015-02-17,False,False,False,False,False,False,2014-12-19,Landing Page,1
8955,1957,PhD,Together,40451.0,0,2,2014-02-16,54,Spain,No Complain,0,1,1,2,5,35.0,0.0,4.0,0.0,0.0,10.0,2015-03-18,False,False,True,False,False,False,2014-12-17,Facebook,1
10033,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,Germany,No Complain,0,1,0,3,6,2.0,3.0,10.0,11.0,2.0,10.0,2015-01-06,False,False,False,False,False,False,2014-12-19,Landing Page,1
5751,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,Canada,No Complain,0,1,0,3,6,2.0,3.0,10.0,11.0,2.0,10.0,2015-02-01,False,False,False,False,False,False,2014-12-26,Landing Page,1
3308,1952,Graduation,Married,35704.0,1,1,2014-01-03,54,South Africa,No Complain,0,2,0,4,4,30.0,9.0,12.0,2.0,11.0,30.0,2015-03-26,False,False,False,False,False,False,2014-12-23,Facebook,3
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,South Africa,No Complain,0,3,1,3,7,5.0,3.0,10.0,12.0,7.0,20.0,2015-03-19,False,False,False,False,False,False,2014-12-25,Website,4
8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,Spain,No Complain,0,2,0,4,6,46.0,0.0,30.0,12.0,1.0,30.0,2015-03-16,False,False,False,False,False,False,2014-12-27,Facebook,1
1232,1982,PhD,Together,70038.0,0,0,2013-10-25,54,Germany,No Complain,0,4,4,8,2,587.0,54.0,348.0,71.0,54.0,130.0,2015-03-25,False,False,False,False,False,False,2014-12-25,Facebook,1
2345,1982,PhD,Together,70038.0,0,0,2013-10-25,54,Australia,No Complain,0,4,4,8,2,587.0,54.0,348.0,71.0,54.0,130.0,2015-01-01,False,False,False,False,False,False,2014-12-25,Website,1
1628,1971,Graduation,Together,71796.0,0,0,2013-10-24,54,South Africa,No Complain,0,9,3,4,4,354.0,21.0,311.0,167.0,75.0,32.0,2015-03-25,False,False,False,False,False,False,2014-12-31,Website,1
5081,1967,2n Cycle,Together,47821.0,1,1,2013-10-20,54,Spain,No Complain,0,1,0,3,8,9.0,0.0,16.0,6.0,6.0,10.0,2015-01-12,False,False,False,False,False,False,2014-12-16,Email,1
839,1975,PhD,Married,45503.0,1,0,2013-09-25,54,Spain,No Complain,0,3,1,4,5,97.0,4.0,44.0,6.0,1.0,18.0,2015-01-21,False,False,False,False,False,False,2014-12-24,Landing Page,1
3706,1978,Graduation,Single,28647.0,1,0,2013-08-21,54,Spain,No Complain,0,2,2,2,7,19.0,8.0,29.0,0.0,12.0,26.0,2015-02-26,False,False,True,False,False,True,2014-12-30,Website,1
5154,1972,Master,Divorced,37760.0,1,0,2013-08-11,54,Spain,No Complain,0,2,0,3,6,26.0,3.0,13.0,2.0,10.0,0.0,2015-02-03,False,False,False,False,False,False,2014-12-28,Email,1
8584,1952,PhD,Together,85431.0,0,0,2013-06-08,54,Spain,No Complain,0,2,7,7,0,376.0,53.0,462.0,168.0,53.0,53.0,2015-01-15,False,False,False,False,False,False,2014-12-23,Facebook,1
6583,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,Spain,No Complain,0,6,8,6,3,390.0,22.0,323.0,104.0,35.0,107.0,2015-02-12,True,False,False,False,False,False,2014-12-29,Facebook,1
3433,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,Spain,No Complain,0,6,8,6,3,390.0,22.0,323.0,104.0,35.0,107.0,2015-01-29,True,False,False,False,False,False,2014-12-25,Landing Page,1
10486,1948,Graduation,Married,77142.0,0,0,2013-05-29,54,Spain,No Complain,0,4,4,8,2,476.0,75.0,162.0,29.0,151.0,97.0,2015-03-01,False,False,False,False,False,False,2014-12-28,Landing Page,1
8687,1978,Graduation,Together,53172.0,0,1,2013-05-06,54,India,No Complain,0,2,3,8,3,121.0,62.0,90.0,68.0,20.0,125.0,2015-02-01,False,False,False,False,False,False,2014-12-24,Facebook,3
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,Spain,No Complain,0,3,0,3,8,18.0,7.0,34.0,10.0,2.0,3.0,2015-03-05,False,False,False,False,False,False,2014-12-16,Website,3
3749,1973,Graduation,Together,73926.0,0,0,2013-03-02,54,Canada,No Complain,0,6,5,12,3,627.0,91.0,597.0,159.0,91.0,15.0,2015-01-05,False,False,False,False,False,False,2014-12-19,Landing Page,1
1331,1977,Graduation,Single,35790.0,1,0,2013-01-02,54,Australia,No Complain,0,2,0,3,7,12.0,6.0,20.0,30.0,1.0,3.0,2015-01-06,False,False,False,False,False,False,2014-12-26,Email,2
5995,1962,Graduation,Divorced,39552.0,1,1,2012-12-18,54,Spain,No Complain,0,6,2,5,8,165.0,3.0,147.0,4.0,24.0,41.0,2015-03-18,False,False,False,False,False,True,2014-12-25,Email,7
8985,1964,2n Cycle,Together,68316.0,0,1,2012-11-04,54,Spain,No Complain,0,10,7,10,6,806.0,80.0,161.0,120.0,11.0,33.0,2015-01-18,False,False,False,False,False,False,2014-12-22,Facebook,5
2798,1977,PhD,Together,102160.0,0,0,2012-11-02,54,South Africa,No Complain,0,7,9,10,4,763.0,29.0,138.0,76.0,176.0,58.0,2015-03-01,True,False,False,True,True,True,2014-12-17,Email,0
7108,1965,Master,Widow,51390.0,1,1,2012-09-08,54,South Africa,No Complain,0,5,2,5,5,205.0,20.0,47.0,23.0,2.0,56.0,2015-03-16,False,False,False,False,False,False,2014-12-27,Email,6
2781,1981,Graduation,Single,72066.0,0,0,2014-06-23,55,South Africa,No Complain,0,4,6,6,2,1003.0,34.0,536.0,134.0,51.0,34.0,2015-02-19,True,False,False,False,True,True,2014-12-16,Website,1
3623,1976,Graduation,Together,21675.0,1,0,2014-06-11,55,India,No Complain,0,4,0,3,7,4.0,0.0,16.0,17.0,4.0,4.0,2015-02-15,False,False,False,False,False,False,2014-12-15,Facebook,3
194,1965,Graduation,Married,48006.0,1,1,2014-06-09,55,Spain,No Complain,0,1,0,3,6,23.0,0.0,11.0,3.0,2.0,2.0,2015-01-26,False,False,False,False,False,False,2014-12-27,Landing Page,1
10833,1975,Graduation,Married,65106.0,0,1,2014-05-24,55,Spain,No Complain,0,8,3,13,6,790.0,19.0,133.0,12.0,0.0,19.0,2015-01-16,False,False,False,True,False,False,2014-12-21,Email,3
2315,1960,Graduation,Divorced,58401.0,0,1,2014-04-20,55,Spain,No Complain,0,1,2,2,4,10.0,0.0,11.0,17.0,29.0,29.0,2015-01-18,False,False,False,False,False,False,2014-12-21,Landing Page,1
